bus_id,phases,base_kv,type
m1125914,abc,1.0,pq
l2917328,abc,1.0,pq
l2841635,abc,1.0,pq
l2766499,c,1.0,pq
m1047444,b,1.0,pq
m1108459,b,1.0,pq
l2802480,b,1.0,pq
l2691954,abc,1.0,pq
l3122849,abc,1.0,pq
l2764411,c,1.0,pq
m1026907,abc,1.0,pq
l2729206,c,1.0,pq
l2804957,c,1.0,pq
l3048937,c,1.0,pq
l2822872,abc,1.0,pq
l3235946,a,1.0,pq
m1126005,a,1.0,pq
m1009698,a,1.0,pq
l3156034,a,1.0,pq
l3254205,c,1.0,pq
l3197647,a,1.0,pq
m1026778,a,1.0,pq
m1026844,abc,1.0,pq
n1147861,c,1.0,pq
l2973833,abc,1.0,pq
m1166373,abc,1.0,pq
l2991902,b,1.0,pq
m1008758,b,1.0,pq
m1026734,a,1.0,pq
l3065696,a,1.0,pq
l2748780,a,1.0,pq
m1125987,abc,1.0,pq
p901945,abc,1.0,pq
p901910,b,1.0,pq
l3027122,a,1.0,pq
m1108506,a,1.0,pq
l2841637,c,1.0,pq
n1139539,a,1.0,pq
l2710520,a,1.0,pq
m1089119,abc,1.0,pq
p827521,b,1.0,pq
l3046854,b,1.0,pq
m1047478,c,1.0,pq
l2766716,c,1.0,pq
n1137003,a,1.0,pq
l2973171,b,1.0,pq
l3085392,c,1.0,pq
p875742,b,1.0,pq
m1010008,a,1.0,pq
l3784018,abc,1.0,pq
m1026703,c,1.0,pq
l2973166,c,1.0,pq
l3068944,b,1.0,pq
m1047550,abc,1.0,pq
l2936270,a,1.0,pq
l3086078,a,1.0,pq
m1047593,abc,1.0,pq
m1047615,abc,1.0,pq
m1009855,b,1.0,pq
l2748139,b,1.0,pq
n1140832,c,1.0,pq
l2841631,c,1.0,pq
m1047819,b,1.0,pq
l2916610,b,1.0,pq
l2879076,c,1.0,pq
m1089122,c,1.0,pq
l2691939,b,1.0,pq
m1069489,c,1.0,pq
l2933120,c,1.0,pq
m1069225,c,1.0,pq
m1089120,abc,1.0,pq
l3645810,c,1.0,pq
m3763623,c,1.0,pq
l3649304,a,1.0,pq
m1027042,c,1.0,pq
l3178969,b,1.0,pq
l2729401,b,1.0,pq
l3235249,a,1.0,pq
l2954348,a,1.0,pq
l3066812,a,1.0,pq
l2841622,a,1.0,pq
m1209787,abc,1.0,pq
l2823611,abc,1.0,pq
196-35541,c,1.0,pq
m1108317,c,1.0,pq
m1047340,a,1.0,pq
l2991923,a,1.0,pq
m1026661,a,1.0,pq
p827530,a,1.0,pq
p827503,c,1.0,pq
n1147865,a,1.0,pq
l2895489,a,1.0,pq
l2730163,abc,1.0,pq
m1089103,b,1.0,pq
l3048196,b,1.0,pq
l2673306,c,1.0,pq
l2726973,abc,1.0,pq
m1047485,abc,1.0,pq
l2991640,c,1.0,pq
m1089160,c,1.0,pq
l3160101,a,1.0,pq
m1125905,b,1.0,pq
m1026950,abc,1.0,pq
m1026954,abc,1.0,pq
m1047558,abc,1.0,pq
n1136659,a,1.0,pq
l2766741,abc,1.0,pq
m1069564,abc,1.0,pq
n1136361,a,1.0,pq
m1047566,abc,1.0,pq
n1137995,a,1.0,pq
n1145955,a,1.0,pq
m1069461,abc,1.0,pq
p827574,a,1.0,pq
m1069156,abc,1.0,pq
l3195356,abc,1.0,pq
n1137996,c,1.0,pq
l3178979,c,1.0,pq
l3254231,a,1.0,pq
l3728042,a,1.0,pq
l3728043,a,1.0,pq
m1047723,a,1.0,pq
m1047729,a,1.0,pq
l2895461,a,1.0,pq
l3029518,b,1.0,pq
l2897807,b,1.0,pq
l2785520,b,1.0,pq
n1139542,c,1.0,pq
221-308718,abc,1.0,pq
m1209750,b,1.0,pq
l3254869,b,1.0,pq
l2798067,b,1.0,pq
m1047403,a,1.0,pq
m1047404,a,1.0,pq
l3102793,b,1.0,pq
m1089141,abc,1.0,pq
n1139547,abc,1.0,pq
l2688693,abc,1.0,pq
l3048222,c,1.0,pq
l3104117,c,1.0,pq
221-311583,a,1.0,pq
n1139250,a,1.0,pq
l2690187,b,1.0,pq
m1108412,b,1.0,pq
m1026690,abc,1.0,pq
p873801,c,1.0,pq
m1089138,a,1.0,pq
l2841628,a,1.0,pq
m1069364,c,1.0,pq
l2689678,b,1.0,pq
m1026463,b,1.0,pq
l2692655,abc,1.0,pq
m1142821,abc,1.0,pq
p827508,a,1.0,pq
n1144667,a,1.0,pq
m1089162,c,1.0,pq
l3029520,b,1.0,pq
m1009655,c,1.0,pq
p827528,c,1.0,pq
l2991906,a,1.0,pq
m1027056,a,1.0,pq
l3066814,abc,1.0,pq
m1108398,abc,1.0,pq
m1108483,a,1.0,pq
m1108486,a,1.0,pq
m1026341,abc,1.0,pq
p827531,a,1.0,pq
l2748133,c,1.0,pq
l3085399,c,1.0,pq
l2767342,a,1.0,pq
m1125944,abc,1.0,pq
m1125947,abc,1.0,pq
l2710511,a,1.0,pq
l2766719,a,1.0,pq
p827549,a,1.0,pq
n1140518,a,1.0,pq
l2766728,c,1.0,pq
m1069462,b,1.0,pq
l3216342,b,1.0,pq
m1027041,c,1.0,pq
l2916607,c,1.0,pq
l2710513,b,1.0,pq
m1009839,b,1.0,pq
l2973165,a,1.0,pq
m1108501,a,1.0,pq
m1108499,a,1.0,pq
m1069227,c,1.0,pq
l2785546,a,1.0,pq
m1026810,a,1.0,pq
m1108368,c,1.0,pq
l3085393,c,1.0,pq
l3178974,b,1.0,pq
m1026774,abc,1.0,pq
m1026769,abc,1.0,pq
l3189189,b,1.0,pq
l2821770,a,1.0,pq
m1069555,b,1.0,pq
l3252336,b,1.0,pq
p829977,abc,1.0,pq
l2820556,a,1.0,pq
m1047410,a,1.0,pq
m1027001,b,1.0,pq
m1047344,a,1.0,pq
l3029499,a,1.0,pq
221-282818,b,1.0,pq
m1026830,abc,1.0,pq
p827511,c,1.0,pq
p895105,a,1.0,pq
n1142110,a,1.0,pq
n1142111,a,1.0,pq
l2991912,a,1.0,pq
l3010569,a,1.0,pq
m1047335,a,1.0,pq
l3216368,abc,1.0,pq
l2879081,a,1.0,pq
l3104144,a,1.0,pq
l2916619,b,1.0,pq
m1126031,c,1.0,pq
l3179608,c,1.0,pq
l2990098,a,1.0,pq
m1108462,a,1.0,pq
l2673326,b,1.0,pq
m1142815,abc,1.0,pq
n1141477,a,1.0,pq
n1139252,b,1.0,pq
l3122812,b,1.0,pq
m1166386,c,1.0,pq
m1089163,c,1.0,pq
n1142100,abc,1.0,pq
m1069456,c,1.0,pq
l2897806,c,1.0,pq
l2822865,c,1.0,pq
l3195321,a,1.0,pq
l3197646,abc,1.0,pq
m1026829,abc,1.0,pq
n1147859,b,1.0,pq
l3139121,abc,1.0,pq
l2763153,abc,1.0,pq
e182726,b,1.0,pq
l2766744,b,1.0,pq
l3216370,abc,1.0,pq
226-23745,c,1.0,pq
m1142828,abc,1.0,pq
l2674047,abc,1.0,pq
m3949157,a,1.0,pq
l3727711,a,1.0,pq
m1026329,abc,1.0,pq
m1026328,abc,1.0,pq
m1108355,c,1.0,pq
m1108352,c,1.0,pq
l3086002,c,1.0,pq
n1134476,abc,1.0,pq
m1069284,ac,1.0,pq
p850401,a,1.0,pq
d5502543-2_int,abc,1.0,pq
q14413,abc,1.0,pq
l3029503,c,1.0,pq
n1140524,a,1.0,pq
m1047792,b,1.0,pq
l2876846,b,1.0,pq
m1089165,c,1.0,pq
l3216343,c,1.0,pq
l2748144,abc,1.0,pq
l3010562,b,1.0,pq
m1069557,b,1.0,pq
m1047374,b,1.0,pq
l3197629,b,1.0,pq
m1089202,abc,1.0,pq
m1089203,abc,1.0,pq
m1026866,abc,1.0,pq
m1149235,abc,1.0,pq
l2766720,a,1.0,pq
m1209791,abc,1.0,pq
p903354,a,1.0,pq
m1026960,abc,1.0,pq
m3729981,a,1.0,pq
l3011298,abc,1.0,pq
m1108524,c,1.0,pq
n1136031,c,1.0,pq
m1026722,b,1.0,pq
l2991915,b,1.0,pq
l2673320,b,1.0,pq
m1047497,abc,1.0,pq
m1047755,a,1.0,pq
m3037441,abc,1.0,pq
n1140824,a,1.0,pq
m1026709,abc,1.0,pq
l3729298,a,1.0,pq
l3727707,a,1.0,pq
l3160123,a,1.0,pq
l2897805,a,1.0,pq
m1089094,c,1.0,pq
m1125917,abc,1.0,pq
m1069154,abc,1.0,pq
l3197630,abc,1.0,pq
m1026343,a,1.0,pq
m1069155,abc,1.0,pq
l2785523,c,1.0,pq
l3141388,c,1.0,pq
m1026786,abc,1.0,pq
m1026785,abc,1.0,pq
n1137958,c,1.0,pq
m1026877,a,1.0,pq
l2820583,c,1.0,pq
m1108354,c,1.0,pq
l2991911,c,1.0,pq
n1136363,abc,1.0,pq
r18245,abc,1.0,pq
221-306686,c,1.0,pq
l2970258,c,1.0,pq
l2841632,abc,1.0,pq
regxfmr_190-8593,abc,1.0,pq
p1197121,c,1.0,pq
l2805031,c,1.0,pq
m1069226,c,1.0,pq
l2860506,b,1.0,pq
l2954346,b,1.0,pq
l2879077,b,1.0,pq
d5860423-3_int,abc,1.0,pq
190-8593,abc,1.0,pq
l3139366,abc,1.0,pq
m4362177,abc,1.0,pq
l2763812,c,1.0,pq
l2951995,c,1.0,pq
l3197638,a,1.0,pq
m1026849,a,1.0,pq
n1137993,a,1.0,pq
l2860482,a,1.0,pq
p901946,a,1.0,pq
n1142105,a,1.0,pq
m1026905,abc,1.0,pq
p827515,a,1.0,pq
m1108520,c,1.0,pq
l2804277,c,1.0,pq
l2991913,a,1.0,pq
l2933165,b,1.0,pq
l3235273,b,1.0,pq
l3029502,abc,1.0,pq
m1047780,b,1.0,pq
l3066811,b,1.0,pq
m1047732,abc,1.0,pq
n1137987,c,1.0,pq
l3197661,c,1.0,pq
l3122848,c,1.0,pq
m1047580,abc,1.0,pq
m1108345,c,1.0,pq
m1108347,c,1.0,pq
d5655682-1_int,b,1.0,pq
e182725,b,1.0,pq
d5926308-3_int,abc,1.0,pq
l2860491,abc,1.0,pq
l2897770,c,1.0,pq
l3104127,b,1.0,pq
l2767343,c,1.0,pq
l2786266,abc,1.0,pq
l2785512,b,1.0,pq
p827529,b,1.0,pq
n1136668,b,1.0,pq
m1027114,a,1.0,pq
l3195327,a,1.0,pq
m1027121,a,1.0,pq
m1027123,a,1.0,pq
l3104157,c,1.0,pq
p895409,c,1.0,pq
d6138608-3_int,abc,1.0,pq
q14404,abc,1.0,pq
l2991927,b,1.0,pq
m1089155,c,1.0,pq
m1089158,c,1.0,pq
m1026324,b,1.0,pq
m1026323,b,1.0,pq
l2804258,b,1.0,pq
p829978,a,1.0,pq
l2992656,a,1.0,pq
l2936271,abc,1.0,pq
m1069544,b,1.0,pq
l2916598,a,1.0,pq
l2954344,c,1.0,pq
l2897767,c,1.0,pq
l2876796,a,1.0,pq
m1047756,a,1.0,pq
l3122810,b,1.0,pq
m1108379,abc,1.0,pq
n1140822,c,1.0,pq
l2860478,b,1.0,pq
l2822858,b,1.0,pq
l2841620,b,1.0,pq
l3727709,a,1.0,pq
l3727710,a,1.0,pq
n1136667,abc,1.0,pq
196-29519,abc,1.0,pq
n1144666,c,1.0,pq
m1125989,abc,1.0,pq
l2898495,abc,1.0,pq
l3179674,b,1.0,pq
regxfmr_190-7361,abc,1.0,pq
m1069249,c,1.0,pq
l2803194,c,1.0,pq
m1186065,abc,1.0,pq
m1186064,abc,1.0,pq
d6231996-1_int,b,1.0,pq
e206614,b,1.0,pq
m1209776,abc,1.0,pq
m1209775,abc,1.0,pq
l2804261,c,1.0,pq
l3178980,c,1.0,pq
m1047835,b,1.0,pq
m1047836,b,1.0,pq
m1125962,abc,1.0,pq
l3123452,abc,1.0,pq
p893610,b,1.0,pq
m1108302,b,1.0,pq
p829797,a,1.0,pq
l2841629,c,1.0,pq
l3254218,abc,1.0,pq
l3778577,c,1.0,pq
l2820531,abc,1.0,pq
l3626914,c,1.0,pq
l2955077,abc,1.0,pq
m1166374,abc,1.0,pq
n1139552,abc,1.0,pq
p827533,b,1.0,pq
n1139538,b,1.0,pq
l3160098,abc,1.0,pq
m1089213,abc,1.0,pq
l2820590,c,1.0,pq
l3104125,abc,1.0,pq
q14411,abc,1.0,pq
l3118855,abc,1.0,pq
l3231255,abc,1.0,pq
d5861005-2_int,abc,1.0,pq
m1027071,c,1.0,pq
l3235241,c,1.0,pq
l2729409,b,1.0,pq
l2841624,b,1.0,pq
l3235254,abc,1.0,pq
m1026855,abc,1.0,pq
m1026851,abc,1.0,pq
m1069466,a,1.0,pq
m1069524,a,1.0,pq
m1027091,a,1.0,pq
m1027092,a,1.0,pq
l2766747,a,1.0,pq
p827560,a,1.0,pq
l2822877,abc,1.0,pq
n1138598,abc,1.0,pq
m1009715,a,1.0,pq
m1009705,a,1.0,pq
l3198347,c,1.0,pq
m1108489,a,1.0,pq
m1108492,a,1.0,pq
l3226771,a,1.0,pq
l3189190,a,1.0,pq
l2991918,b,1.0,pq
l2954339,b,1.0,pq
l3048200,b,1.0,pq
l3160861,c,1.0,pq
n1142098,a,1.0,pq
m1047795,b,1.0,pq
m1047552,abc,1.0,pq
l2804283,a,1.0,pq
l2916627,a,1.0,pq
l3029498,abc,1.0,pq
m1047773,b,1.0,pq
l2973152,b,1.0,pq
l2822870,c,1.0,pq
m1166369,a,1.0,pq
l2839305,a,1.0,pq
l2710508,b,1.0,pq
m1026861,abc,1.0,pq
m1026858,abc,1.0,pq
l3082992,a,1.0,pq
m1010011,a,1.0,pq
l3214069,abc,1.0,pq
m1026655,abc,1.0,pq
n1141475,c,1.0,pq
l3197643,b,1.0,pq
m1026339,b,1.0,pq
m1108268,b,1.0,pq
m1069310,abc,1.0,pq
m1047423,a,1.0,pq
m1047420,a,1.0,pq
m1069613,b,1.0,pq
m1026823,a,1.0,pq
l2879087,a,1.0,pq
d5806920-1_int,b,1.0,pq
m1027039,abc,1.0,pq
l3552667,c,1.0,pq
m1026890,a,1.0,pq
l2954357,a,1.0,pq
m1069438,abc,1.0,pq
l2785530,a,1.0,pq
l2822868,a,1.0,pq
n1139264,a,1.0,pq
p827523,c,1.0,pq
m1027087,a,1.0,pq
l2726983,a,1.0,pq
l2821087,a,1.0,pq
l2673310,a,1.0,pq
l2936212,a,1.0,pq
n1142106,b,1.0,pq
l2936213,b,1.0,pq
m1027011,abc,1.0,pq
m1209795,c,1.0,pq
l2746587,c,1.0,pq
n1147858,c,1.0,pq
m1108378,abc,1.0,pq
m1047809,b,1.0,pq
m1026805,a,1.0,pq
l3120502,a,1.0,pq
m1069526,b,1.0,pq
l2673331,b,1.0,pq
m1108490,abc,1.0,pq
m1009805,abc,1.0,pq
l3122816,abc,1.0,pq
l3160103,abc,1.0,pq
m1069503,abc,1.0,pq
n1134469,a,1.0,pq
m1089200,a,1.0,pq
l3027670,b,1.0,pq
l2691941,c,1.0,pq
m1125960,abc,1.0,pq
n1136367,abc,1.0,pq
m1069515,abc,1.0,pq
m1069131,a,1.0,pq
p827534,a,1.0,pq
m1069530,b,1.0,pq
m1069184,abc,1.0,pq
l3159645,a,1.0,pq
m1069632,b,1.0,pq
p829957,c,1.0,pq
l3160863,c,1.0,pq
p829963,b,1.0,pq
m1010014,a,1.0,pq
n1137998,c,1.0,pq
l3048199,b,1.0,pq
l3067478,abc,1.0,pq
m1125994,abc,1.0,pq
m1047480,abc,1.0,pq
m1069483,abc,1.0,pq
l2841615,a,1.0,pq
l2673305,b,1.0,pq
m1047721,a,1.0,pq
m1026366,a,1.0,pq
l3104131,a,1.0,pq
l2973167,abc,1.0,pq
m1027055,abc,1.0,pq
n1134475,abc,1.0,pq
l3067447,a,1.0,pq
m1108350,c,1.0,pq
l3139598,b,1.0,pq
n1140829,c,1.0,pq
l3085397,b,1.0,pq
n1139540,a,1.0,pq
l2748140,a,1.0,pq
l3141412,a,1.0,pq
m1069619,b,1.0,pq
m1047769,b,1.0,pq
l3197632,b,1.0,pq
l2785524,c,1.0,pq
p827495,b,1.0,pq
l2991921,c,1.0,pq
l2710510,c,1.0,pq
l3197628,c,1.0,pq
n1140831,c,1.0,pq
n1136358,c,1.0,pq
l3104119,a,1.0,pq
l2842329,c,1.0,pq
m1125961,c,1.0,pq
l2973791,abc,1.0,pq
l3179650,abc,1.0,pq
p860843,c,1.0,pq
m1026961,a,1.0,pq
l2710516,a,1.0,pq
l3160864,b,1.0,pq
m1047623,a,1.0,pq
l2748157,a,1.0,pq
l3048212,a,1.0,pq
l3122824,a,1.0,pq
l2879089,c,1.0,pq
l2937757,c,1.0,pq
l3067448,c,1.0,pq
193-46661,c,1.0,pq
m1069390,a,1.0,pq
l2897801,a,1.0,pq
m1108527,b,1.0,pq
m1009650,abc,1.0,pq
e203026,abc,1.0,pq
m1026779,a,1.0,pq
l2973169,a,1.0,pq
m1026953,b,1.0,pq
q14734,abc,1.0,pq
l3197631,a,1.0,pq
l2748127,a,1.0,pq
m1209814,abc,1.0,pq
m1209811,abc,1.0,pq
l2729408,b,1.0,pq
l3048228,c,1.0,pq
l2991940,c,1.0,pq
m1108395,abc,1.0,pq
l2728247,abc,1.0,pq
l2804271,b,1.0,pq
l2916234,a,1.0,pq
l2673316,a,1.0,pq
n1138607,abc,1.0,pq
l3159448,abc,1.0,pq
l3048890,c,1.0,pq
m1166402,c,1.0,pq
l3010563,a,1.0,pq
l2841623,a,1.0,pq
m1125940,b,1.0,pq
l2991908,a,1.0,pq
l3178973,a,1.0,pq
m1047826,b,1.0,pq
m1047767,b,1.0,pq
l2879068,b,1.0,pq
l3066819,a,1.0,pq
l3104853,c,1.0,pq
221-311359,abc,1.0,pq
l3234149,abc,1.0,pq
n1139537,a,1.0,pq
l2673346,abc,1.0,pq
l3254210,c,1.0,pq
l2955005,b,1.0,pq
m1108372,b,1.0,pq
l2936268,c,1.0,pq
l2688692,abc,1.0,pq
m1108286,abc,1.0,pq
l2804247,b,1.0,pq
m1047744,a,1.0,pq
l3178971,a,1.0,pq
l3728040,a,1.0,pq
l3728041,a,1.0,pq
m1069509,abc,1.0,pq
l2766738,abc,1.0,pq
l3104128,a,1.0,pq
l2673315,a,1.0,pq
l3047289,abc,1.0,pq
l2785516,b,1.0,pq
l3048963,b,1.0,pq
d5799561-2_int,abc,1.0,pq
m1069199,c,1.0,pq
l2785525,c,1.0,pq
l3198356,c,1.0,pq
l3197641,a,1.0,pq
l2973161,a,1.0,pq
e183493,abc,1.0,pq
m1125902,abc,1.0,pq
l3085402,a,1.0,pq
m1026394,a,1.0,pq
m1047768,b,1.0,pq
p827554,b,1.0,pq
l2991909,a,1.0,pq
m1026736,b,1.0,pq
m1026986,abc,1.0,pq
m1026997,abc,1.0,pq
m4118755,a,1.0,pq
m1026978,abc,1.0,pq
m1026979,abc,1.0,pq
l3082981,c,1.0,pq
l3235275,abc,1.0,pq
m1026347,abc,1.0,pq
l2915534,a,1.0,pq
l2710519,a,1.0,pq
m1026820,a,1.0,pq
l3141403,a,1.0,pq
l3197633,a,1.0,pq
m1069500,abc,1.0,pq
m1069382,abc,1.0,pq
n1147866,a,1.0,pq
l2710537,b,1.0,pq
m1026935,b,1.0,pq
m1108364,c,1.0,pq
l2897789,b,1.0,pq
m1026466,b,1.0,pq
l3160878,c,1.0,pq
l2917336,c,1.0,pq
m1026977,abc,1.0,pq
p895082,b,1.0,pq
l3214112,b,1.0,pq
l3160104,b,1.0,pq
l2973144,c,1.0,pq
l2748152,b,1.0,pq
m1108387,abc,1.0,pq
l2955055,b,1.0,pq
l2991907,a,1.0,pq
m1047812,b,1.0,pq
m4350438,b,1.0,pq
n1142103,abc,1.0,pq
l3104830,abc,1.0,pq
l3197626,c,1.0,pq
m1047483,abc,1.0,pq
m4277837,abc,1.0,pq
l3160102,abc,1.0,pq
p827514,abc,1.0,pq
l3160793,c,1.0,pq
n1147860,c,1.0,pq
l3177881,c,1.0,pq
d5835167-6_int,abc,1.0,pq
q14414,abc,1.0,pq
l3048221,abc,1.0,pq
l2748128,c,1.0,pq
l2913406,b,1.0,pq
m1069563,a,1.0,pq
n1136360,a,1.0,pq
m1166366,abc,1.0,pq
196-29518,abc,1.0,pq
l2805035,a,1.0,pq
m1026713,a,1.0,pq
l2991922,abc,1.0,pq
l3104145,b,1.0,pq
m1027013,abc,1.0,pq
l3649298,a,1.0,pq
m1047388,b,1.0,pq
l3048211,a,1.0,pq
l2766725,c,1.0,pq
l2673311,a,1.0,pq
l3008279,a,1.0,pq
l2785537,a,1.0,pq
p827498,a,1.0,pq
n1136032,a,1.0,pq
m1009834,b,1.0,pq
221-240991,a,1.0,pq
l3066817,a,1.0,pq
l2673319,abc,1.0,pq
n1136993,a,1.0,pq
l3104121,a,1.0,pq
l3104113,a,1.0,pq
l3104856,a,1.0,pq
l2785518,c,1.0,pq
m1108393,a,1.0,pq
m1069494,c,1.0,pq
l2745806,c,1.0,pq
193-48013,a,1.0,pq
l3157710,b,1.0,pq
m1089176,c,1.0,pq
m1089179,c,1.0,pq
m1108257,b,1.0,pq
m1108340,c,1.0,pq
l2916605,c,1.0,pq
196-29521,b,1.0,pq
l2804245,b,1.0,pq
n1140527,c,1.0,pq
l3254915,b,1.0,pq
l3727708,a,1.0,pq
l3160105,c,1.0,pq
l3235251,c,1.0,pq
m1142798,b,1.0,pq
m1142801,b,1.0,pq
m1010016,a,1.0,pq
l3251807,a,1.0,pq
l2992657,a,1.0,pq
m1069597,b,1.0,pq
l3197653,b,1.0,pq
l2991929,b,1.0,pq
m3949154,a,1.0,pq
l2895449,abc,1.0,pq
m1069463,b,1.0,pq
l3086074,c,1.0,pq
n1138595,b,1.0,pq
m3036167,b,1.0,pq
l3143999,abc,1.0,pq
m1069451,c,1.0,pq
l3160115,b,1.0,pq
l2935567,b,1.0,pq
l3253570,c,1.0,pq
n1137989,c,1.0,pq
l3122814,c,1.0,pq
l2935556,b,1.0,pq
m1009651,abc,1.0,pq
n1141474,a,1.0,pq
m1047737,abc,1.0,pq
m1026387,a,1.0,pq
m1166361,a,1.0,pq
l2692661,a,1.0,pq
m1047522,abc,1.0,pq
n1136664,a,1.0,pq
m1026320,b,1.0,pq
l2879079,b,1.0,pq
m1047649,abc,1.0,pq
l3216361,b,1.0,pq
m1125913,b,1.0,pq
l3048209,b,1.0,pq
l2896685,abc,1.0,pq
l2748135,a,1.0,pq
l2767409,b,1.0,pq
m1166400,c,1.0,pq
m1047435,a,1.0,pq
l2970841,a,1.0,pq
l3091052,a,1.0,pq
n1137960,abc,1.0,pq
m1047309,abc,1.0,pq
l3215340,a,1.0,pq
193-51796,a,1.0,pq
m1069607,b,1.0,pq
m1166398,c,1.0,pq
l3142050,c,1.0,pq
e184626,abc,1.0,pq
m1166377,abc,1.0,pq
l2989432,b,1.0,pq
l3066830,b,1.0,pq
m1209774,abc,1.0,pq
m1026693,b,1.0,pq
l2991916,b,1.0,pq
m1069365,c,1.0,pq
l3235243,c,1.0,pq
p827502,a,1.0,pq
m1026970,abc,1.0,pq
l3727712,a,1.0,pq
l3236011,b,1.0,pq
l3198358,b,1.0,pq
m1108316,c,1.0,pq
l2860486,c,1.0,pq
m1027000,abc,1.0,pq
l2916608,abc,1.0,pq
m1108514,c,1.0,pq
l2673300,b,1.0,pq
n1139255,a,1.0,pq
d6108141-1_int,abc,1.0,pq
e206209,abc,1.0,pq
m1047521,abc,1.0,pq
l3030126,c,1.0,pq
l3254870,c,1.0,pq
l2915542,abc,1.0,pq
l3085401,a,1.0,pq
l3010557,a,1.0,pq
l3254213,abc,1.0,pq
m1069738,b,1.0,pq
l2690941,b,1.0,pq
l2748839,b,1.0,pq
d5712486-1_int,c,1.0,pq
e206210,c,1.0,pq
l2876812,a,1.0,pq
m1069497,abc,1.0,pq
n1144664,c,1.0,pq
l3178972,c,1.0,pq
n1147864,a,1.0,pq
m3327097,b,1.0,pq
l3448661,b,1.0,pq
m1009828,b,1.0,pq
l2766715,b,1.0,pq
p827561,c,1.0,pq
m1026705,c,1.0,pq
p827573,b,1.0,pq
l2972930,a,1.0,pq
l2879067,a,1.0,pq
l3235252,b,1.0,pq
p827527,abc,1.0,pq
l2785517,c,1.0,pq
221-559682,c,1.0,pq
l3082993,a,1.0,pq
m3016088,a,1.0,pq
l3122821,abc,1.0,pq
d5867591-1_int,abc,1.0,pq
l2730108,c,1.0,pq
m1008733,b,1.0,pq
m1026354,abc,1.0,pq
m1026309,b,1.0,pq
l2804260,b,1.0,pq
l3085395,a,1.0,pq
m1026767,a,1.0,pq
l3141401,a,1.0,pq
l3104120,b,1.0,pq
m1026896,abc,1.0,pq
p860847,a,1.0,pq
m1108344,c,1.0,pq
m1108353,c,1.0,pq
l2763811,c,1.0,pq
l3235256,abc,1.0,pq
m3019248,b,1.0,pq
m3021569,b,1.0,pq
l3254230,a,1.0,pq
l2814529,abc,1.0,pq
l2689727,a,1.0,pq
l2860484,b,1.0,pq
221-703009,c,1.0,pq
l3150961,c,1.0,pq
l2711225,c,1.0,pq
l3030200,c,1.0,pq
m1186063,abc,1.0,pq
l2879054,a,1.0,pq
n1136661,c,1.0,pq
l2689691,abc,1.0,pq
n1136353,b,1.0,pq
l2820535,b,1.0,pq
l2727795,c,1.0,pq
m1166368,abc,1.0,pq
l3086098,a,1.0,pq
l3030197,abc,1.0,pq
l2822867,b,1.0,pq
d6049822-1_int,a,1.0,pq
m1047323,a,1.0,pq
m1089174,c,1.0,pq
p827501,c,1.0,pq
l3104859,b,1.0,pq
l3101194,c,1.0,pq
l2862616,c,1.0,pq
m1069205,c,1.0,pq
e182746,abc,1.0,pq
m1010015,a,1.0,pq
l3066813,b,1.0,pq
l2991910,b,1.0,pq
m1108331,c,1.0,pq
l2785531,a,1.0,pq
l3179646,abc,1.0,pq
l3066818,b,1.0,pq
l2954345,c,1.0,pq
l2804255,b,1.0,pq
m1108356,c,1.0,pq
l2842390,c,1.0,pq
p829975,c,1.0,pq
l3160871,c,1.0,pq
m1047338,a,1.0,pq
l2691953,a,1.0,pq
l2767408,c,1.0,pq
l3728037,a,1.0,pq
p895113,c,1.0,pq
m1166396,c,1.0,pq
m1166399,c,1.0,pq
m1108507,a,1.0,pq
l3108449,a,1.0,pq
l3160109,abc,1.0,pq
p901936,c,1.0,pq
m1108267,b,1.0,pq
n1145956,a,1.0,pq
l2729412,a,1.0,pq
l3160107,abc,1.0,pq
l2897766,c,1.0,pq
m1026798,a,1.0,pq
l2952014,a,1.0,pq
l2748125,c,1.0,pq
l2673303,c,1.0,pq
l2879753,b,1.0,pq
l2914324,a,1.0,pq
l2876847,b,1.0,pq
m1047787,b,1.0,pq
l2691942,b,1.0,pq
m1026393,a,1.0,pq
n1140821,c,1.0,pq
l3189188,c,1.0,pq
n1136365,abc,1.0,pq
m1069517,abc,1.0,pq
l3254228,b,1.0,pq
n1137956,c,1.0,pq
m1142814,abc,1.0,pq
l3217053,c,1.0,pq
m1026357,abc,1.0,pq
l3178997,c,1.0,pq
m1125903,a,1.0,pq
m1069488,c,1.0,pq
l2764412,a,1.0,pq
n1136030,b,1.0,pq
l2785513,a,1.0,pq
m1209782,a,1.0,pq
l3217056,a,1.0,pq
m1009827,b,1.0,pq
m1069201,c,1.0,pq
m1047406,a,1.0,pq
l2691947,a,1.0,pq
m1047766,b,1.0,pq
l3216344,b,1.0,pq
p830058,c,1.0,pq
m1089199,abc,1.0,pq
m1089197,abc,1.0,pq
n1140526,c,1.0,pq
m3763620,c,1.0,pq
l2729207,c,1.0,pq
228-961799-3_int,c,1.0,pq
m1108335,c,1.0,pq
m1027036,b,1.0,pq
l3010580,b,1.0,pq
m1010003,a,1.0,pq
p901933,a,1.0,pq
l3141394,b,1.0,pq
m1069465,a,1.0,pq
l3104154,c,1.0,pq
l3104155,c,1.0,pq
d6047588-1_int,bc,1.0,pq
f739844,bc,1.0,pq
l3104130,b,1.0,pq
