bus_id,phases,base_kv,type
x2729408b,ab,1,pq
x2673310a,ab,1,pq
x3048212a,ab,1,pq
x3104133a,ab,1,pq
x2879087a,ab,1,pq
x2710510c,ab,1,pq
x3122810b,ab,1,pq
x2954352c,ab,1,pq
x2729411a,ab,1,pq
x3178971a,ab,1,pq
x3254234b,ab,1,pq
x_293471a,ab,1,pq
x_293471b,ab,1,pq
x_293471c,ab,1,pq
x2860482a,ab,1,pq
x2763811c,ab,1,pq
x3251799a,ab,1,pq
x2898526c,ab,1,pq
x2897780b,ab,1,pq
x3027124c,ab,1,pq
x2954361b,ab,1,pq
x2745811c,ab,1,pq
x2841633a,ab,1,pq
x2748158a,ab,1,pq
x2955047a,ab,1,pq
x3122837c,ab,1,pq
x2804269b,ab,1,pq
x3157708c,ab,1,pq
x3179682c,ab,1,pq
x2822877b,ab,1,pq
x3141393c,ab,1,pq
x2897801a,ab,1,pq
x3217056a,ab,1,pq
x2936270a,ab,1,pq
x3235249a,ab,1,pq
x3217052c,ab,1,pq
x2916598a,ab,1,pq
x3048206a,ab,1,pq
x3141402c,ab,1,pq
x3178973a,ab,1,pq
x3197654a,ab,1,pq
x3066809c,ab,1,pq
x2766742b,ab,1,pq
x2991908a,ab,1,pq
x3065750b,ab,1,pq
x3085401a,ab,1,pq
x2729413a,ab,1,pq
x3254915b,ab,1,pq
x2748131b,ab,1,pq
x3066810c,ab,1,pq
x2973146b,ab,1,pq
x2973180b,ab,1,pq
x2973167b,ab,1,pq
x2841621c,ab,1,pq
x2841627a,ab,1,pq
x3235250b,ab,1,pq
x3728037a,ab,1,pq
x3142078b,ab,1,pq
x2879066b,ab,1,pq
x3235254c,ab,1,pq
x2917330a,ab,1,pq
x3197640c,ab,1,pq
x3179673c,ab,1,pq
x3048228c,ab,1,pq
x3104126c,ab,1,pq
x2990098a,ab,1,pq
x2879067a,ab,1,pq
x3176656a,ab,1,pq
x2710532c,ab,1,pq
x3160115b,ab,1,pq
x3157167a,ab,1,pq
x2916620a,ab,1,pq
x2916620c,ab,1,pq
x3027132a,ab,1,pq
x2822862c,ab,1,pq
x2937757c,ab,1,pq
x2860483b,ab,1,pq
x3048210a,ab,1,pq
x3312692a,ab,1,pq
x3251854a,ab,1,pq
x3085398b,ab,1,pq
x3254207a,ab,1,pq
x2729424a,ab,1,pq
x3066816a,ab,1,pq
x2785518c,ab,1,pq
x3029503c,ab,1,pq
x2748140a,ab,1,pq
x2891575c,ab,1,pq
x2842329c,ab,1,pq
x3254212b,ab,1,pq
x3198348a,ab,1,pq
x2879054a,ab,1,pq
x3085388b,ab,1,pq
x2785534b,ab,1,pq
x3122835b,ab,1,pq
x2879064a,ab,1,pq
x2821087a,ab,1,pq
x2860479b,ab,1,pq
x3728042a,ab,1,pq
x2935557a,ab,1,pq
x2822864c,ab,1,pq
x3235247a,ab,1,pq
x3251807a,ab,1,pq
x2804282c,ab,1,pq
x2935560c,ab,1,pq
x3104145b,ab,1,pq
x3086078a,ab,1,pq
x2860477a,ab,1,pq
x3645811c,ab,1,pq
x3102793b,ab,1,pq
x2991910b,ab,1,pq
x2710511a,ab,1,pq
x2860486c,ab,1,pq
x2935551c,ab,1,pq
x2729409b,ab,1,pq
x2897769c,ab,1,pq
x3216368c,ab,1,pq
x2860490a,ab,1,pq
x2861158c,ab,1,pq
x3141399c,ab,1,pq
x3122816b,ab,1,pq
x2992556c,ab,1,pq
x2897779c,ab,1,pq
x2970811a,ab,1,pq
x2991933c,ab,1,pq
x2729428a,ab,1,pq
x3254216a,ab,1,pq
x2897807b,ab,1,pq
x2898522a,ab,1,pq
x3048230c,ab,1,pq
x3195327a,ab,1,pq
x3047058a,ab,1,pq
x2673313b,ab,1,pq
x3649302a,ab,1,pq
x3729297a,ab,1,pq
x2858163a,ab,1,pq
x3214112b,ab,1,pq
x2685805a,ab,1,pq
x2991912a,ab,1,pq
x3140238a,ab,1,pq
x3066830b,ab,1,pq
x3160878c,ab,1,pq
x2916609c,ab,1,pq
x2876814a,ab,1,pq
x3197646b,ab,1,pq
x2973151a,ab,1,pq
x3197627c,ab,1,pq
x2764412a,ab,1,pq
x2766716c,ab,1,pq
x2991917b,ab,1,pq
x3254229b,ab,1,pq
x2935556b,ab,1,pq
x3197660b,ab,1,pq
x2989565a,ab,1,pq
x3645809c,ab,1,pq
x3086075b,ab,1,pq
x3122824a,ab,1,pq
x3216338b,ab,1,pq
x2729405b,ab,1,pq
x2823545a,ab,1,pq
x2916610b,ab,1,pq
x3177665a,ab,1,pq
x2803199a,ab,1,pq
x2803199b,ab,1,pq
x2803199c,ab,1,pq
x2691952a,ab,1,pq
x2748144a,ab,1,pq
x3029504b,ab,1,pq
x3197635b,ab,1,pq
x2724120c,ab,1,pq
x3235244a,ab,1,pq
x2804254a,ab,1,pq
x2820531b,ab,1,pq
x3254214b,ab,1,pq
x2691966b,ab,1,pq
x3122822a,ab,1,pq
x3197639a,ab,1,pq
x3120503a,ab,1,pq
x3216349b,ab,1,pq
x3027670b,ab,1,pq
x3085392c,ab,1,pq
x3232902a,ab,1,pq
x3101782a,ab,1,pq
x2766715b,ab,1,pq
x2970804c,ab,1,pq
x3178975b,ab,1,pq
x2841648a,ab,1,pq
x3029497c,ab,1,pq
x3029520b,ab,1,pq
x2766744b,ab,1,pq
x3029518b,ab,1,pq
x2936214a,ab,1,pq
x2954346b,ab,1,pq
x2879061b,ab,1,pq
x3141394b,ab,1,pq
x3142098b,ab,1,pq
x2916627a,ab,1,pq
x3254237a,ab,1,pq
x2710512b,ab,1,pq
x3104125b,ab,1,pq
x3010559a,ab,1,pq
x2897790c,ab,1,pq
x2711225c,ab,1,pq
x2766729a,ab,1,pq
x3235275b,ab,1,pq
x3728038a,ab,1,pq
x3048222c,ab,1,pq
x2841630c,ab,1,pq
x2991907a,ab,1,pq
x2973144c,ab,1,pq
x3178976a,ab,1,pq
x3159448a,ab,1,pq
x3197626c,ab,1,pq
x2802480b,ab,1,pq
x2823544a,ab,1,pq
x2841624b,ab,1,pq
x3101194c,ab,1,pq
x2841619c,ab,1,pq
x2861218c,ab,1,pq
x2710513b,ab,1,pq
x2879062c,ab,1,pq
x2879767b,ab,1,pq
x2766725c,ab,1,pq
x3141396c,ab,1,pq
x2879752b,ab,1,pq
x2991940c,ab,1,pq
x2673321a,ab,1,pq
x2673326b,ab,1,pq
x2925506c,ab,1,pq
x2730106c,ab,1,pq
x2820556a,ab,1,pq
x3235248c,ab,1,pq
x2822871b,ab,1,pq
x2955076a,ab,1,pq
x2955005b,ab,1,pq
x3254208c,ab,1,pq
x3178978a,ab,1,pq
x3235253a,ab,1,pq
x3235241c,ab,1,pq
x3197636b,ab,1,pq
x3066811b,ab,1,pq
x3632979a,ab,1,pq
x3086074c,ab,1,pq
x2674051a,ab,1,pq
x3178981b,ab,1,pq
x3046854b,ab,1,pq
x2860506b,ab,1,pq
x3048966c,ab,1,pq
x2822872b,ab,1,pq
x3214071c,ab,1,pq
x2786273b,ab,1,pq
x3104853c,ab,1,pq
x2860485b,ab,1,pq
x3235946a,ab,1,pq
x2973148a,ab,1,pq
x3066829c,ab,1,pq
x3085393c,ab,1,pq
x2673322b,ab,1,pq
x3263051c,ab,1,pq
x2860500b,ab,1,pq
x3048211a,ab,1,pq
x3728041a,ab,1,pq
x3048199b,ab,1,pq
x3104136b,ab,1,pq
x2916599a,ab,1,pq
x2954344c,ab,1,pq
x3142099b,ab,1,pq
x2710515c,ab,1,pq
x3011298c,ab,1,pq
x3066812a,ab,1,pq
x3141403a,ab,1,pq
x2860504a,ab,1,pq
x2766750c,ab,1,pq
x2879077b,ab,1,pq
x3159037b,ab,1,pq
x3160793c,ab,1,pq
x3233412a,ab,1,pq
x2841620b,ab,1,pq
x2936279c,ab,1,pq
x2804277c,ab,1,pq
x2860489a,ab,1,pq
x2690868c,ab,1,pq
x3176661c,ab,1,pq
x2766746c,ab,1,pq
x3189189b,ab,1,pq
x3048196b,ab,1,pq
x2879074a,ab,1,pq
x3067478a,ab,1,pq
x2766726b,ab,1,pq
x3448661b,ab,1,pq
x2991901b,ab,1,pq
x2860499b,ab,1,pq
x2726975b,ab,1,pq
x2673300b,ab,1,pq
x2730107c,ab,1,pq
x2916619b,ab,1,pq
x2710525c,ab,1,pq
x2804260b,ab,1,pq
x3197631a,ab,1,pq
x3122813a,ab,1,pq
x2935567b,ab,1,pq
x2917336c,ab,1,pq
x2954350c,ab,1,pq
x3234185b,ab,1,pq
x3160107a,ab,1,pq
x2972704c,ab,1,pq
x3197644a,ab,1,pq
x2897805a,ab,1,pq
x2766499c,ab,1,pq
x3104132a,ab,1,pq
x2989564b,ab,1,pq
x2991923a,ab,1,pq
x3217053c,ab,1,pq
x2766721a,ab,1,pq
x3119793b,ab,1,pq
x2821010a,ab,1,pq
x3104118c,ab,1,pq
x3160101a,ab,1,pq
x2692633c,ab,1,pq
x2691950c,ab,1,pq
x3160108b,ab,1,pq
x2822873b,ab,1,pq
x3048887b,ab,1,pq
x3254227b,ab,1,pq
x3226771a,ab,1,pq
x3086002c,ab,1,pq
x3045895c,ab,1,pq
x2973160b,ab,1,pq
x2764403a,ab,1,pq
x3122812b,ab,1,pq
x3176660b,ab,1,pq
x2991943c,ab,1,pq
x2691941c,ab,1,pq
x2983432a,ab,1,pq
x3215549b,ab,1,pq
x2955077c,ab,1,pq
x2973157a,ab,1,pq
x2691951c,ab,1,pq
x3030199c,ab,1,pq
x2692655c,ab,1,pq
x2785546a,ab,1,pq
x2935559a,ab,1,pq
x2972930a,ab,1,pq
x2822866b,ab,1,pq
x2748781a,ab,1,pq
x3645810c,ab,1,pq
x2879076c,ab,1,pq
x2841616a,ab,1,pq
x2879075a,ab,1,pq
x2839305a,ab,1,pq
x2879753b,ab,1,pq
x2748129a,ab,1,pq
x2991906a,ab,1,pq
x2804247b,ab,1,pq
x3195318b,ab,1,pq
x3048888c,ab,1,pq
x2935552c,ab,1,pq
x3085389b,ab,1,pq
x2916603b,ab,1,pq
x2710518a,ab,1,pq
x3160896c,ab,1,pq
x2897776c,ab,1,pq
x2913406b,ab,1,pq
x2991915b,ab,1,pq
x2711224b,ab,1,pq
x2897766c,ab,1,pq
x2897775c,ab,1,pq
x3029495b,ab,1,pq
x2911069b,ab,1,pq
x3197633a,ab,1,pq
x3066817a,ab,1,pq
x2879089c,ab,1,pq
x3195315a,ab,1,pq
x2785529c,ab,1,pq
x2992656a,ab,1,pq
x2692661a,ab,1,pq
x3160114a,ab,1,pq
x3082992a,ab,1,pq
x2710537b,ab,1,pq
x3254238b,ab,1,pq
x2862616c,ab,1,pq
x2785526b,ab,1,pq
x2915542a,ab,1,pq
x2915542b,ab,1,pq
x2915542c,ab,1,pq
x3122820a,ab,1,pq
x3029505c,ab,1,pq
x2785522b,ab,1,pq
x2710543c,ab,1,pq
x2917310b,ab,1,pq
x3082993a,ab,1,pq
x3729298a,ab,1,pq
x2990826a,ab,1,pq
x2990826b,ab,1,pq
x2990826c,ab,1,pq
x2897792a,ab,1,pq
x2804261c,ab,1,pq
x3189190a,ab,1,pq
x2689691a,ab,1,pq
x3195751a,ab,1,pq
x2785517c,ab,1,pq
x2916606c,ab,1,pq
x3254217c,ab,1,pq
x2841641b,ab,1,pq
x3122818c,ab,1,pq
x2691953a,ab,1,pq
x2692654a,ab,1,pq
x3235246b,ab,1,pq
x2955078a,ab,1,pq
x3139598b,ab,1,pq
x2763812c,ab,1,pq
x2767414c,ab,1,pq
x2991918b,ab,1,pq
x3008248a,ab,1,pq
x3160865a,ab,1,pq
x3029510b,ab,1,pq
x2748126c,ab,1,pq
x3216358a,ab,1,pq
x2936276b,ab,1,pq
x2729207c,ab,1,pq
x2897768c,ab,1,pq
x2917255c,ab,1,pq
x2933120c,ab,1,pq
x2684420b,ab,1,pq
x2766723a,ab,1,pq
x3104120b,ab,1,pq
x3066813b,ab,1,pq
x2822860b,ab,1,pq
x2933135a,ab,1,pq
x3649298a,ab,1,pq
x3104130b,ab,1,pq
x2785538a,ab,1,pq
x3122849b,ab,1,pq
x2879794a,ab,1,pq
x2879069a,ab,1,pq
x3104113a,ab,1,pq
x2861222a,ab,1,pq
x3178982a,ab,1,pq
x3029498c,ab,1,pq
x2952013a,ab,1,pq
x2860488b,ab,1,pq
x2691945c,ab,1,pq
x3214549a,ab,1,pq
x2710536a,ab,1,pq
x2804956a,ab,1,pq
x3160105c,ab,1,pq
x3010563a,ab,1,pq
x3649297a,ab,1,pq
x3197629b,ab,1,pq
x2691943b,ab,1,pq
x2673311a,ab,1,pq
x2767343c,ab,1,pq
x2879063b,ab,1,pq
x3254219c,ab,1,pq
x3197653b,ab,1,pq
x3251806b,ab,1,pq
x2673308b,ab,1,pq
x3254203b,ab,1,pq
x2814529a,ab,1,pq
x2814529b,ab,1,pq
x2727795c,ab,1,pq
x2955055b,ab,1,pq
x2766722b,ab,1,pq
x2804957c,ab,1,pq
x3010570a,ab,1,pq
x3649299a,ab,1,pq
x2766717c,ab,1,pq
x3254870c,ab,1,pq
x2801895b,ab,1,pq
x2673320b,ab,1,pq
x3198358b,ab,1,pq
x3064514c,ab,1,pq
x2729429a,ab,1,pq
x2785525c,ab,1,pq
x2860492c,ab,1,pq
x2973154a,ab,1,pq
x2691973a,ab,1,pq
x3085394c,ab,1,pq
x2897791b,ab,1,pq
x2726983a,ab,1,pq
x2711234b,ab,1,pq
x3178980c,ab,1,pq
x3728039a,ab,1,pq
x2954338b,ab,1,pq
x3254869b,ab,1,pq
x3198356c,ab,1,pq
x2730163c,ab,1,pq
x3010561a,ab,1,pq
x3160102b,ab,1,pq
x3066806c,ab,1,pq
x3216361b,ab,1,pq
x2879092c,ab,1,pq
x3104117c,ab,1,pq
x2935568b,ab,1,pq
x2710530b,ab,1,pq
x2841618a,ab,1,pq
x3728043a,ab,1,pq
x2897765b,ab,1,pq
x2804283a,ab,1,pq
x3150961c,ab,1,pq
x2859391b,ab,1,pq
x3254206b,ab,1,pq
x3104122a,ab,1,pq
x3254218a,ab,1,pq
x2804255b,ab,1,pq
x2766748a,ab,1,pq
x2691938b,ab,1,pq
x3027671a,ab,1,pq
x2860501b,ab,1,pq
x2897764b,ab,1,pq
x3068944b,ab,1,pq
x2897781a,ab,1,pq
x2748132a,ab,1,pq
x2766727b,ab,1,pq
x2954339b,ab,1,pq
x2673316a,ab,1,pq
x3649304a,ab,1,pq
x2710508b,ab,1,pq
x2710520a,ab,1,pq
x3010567c,ab,1,pq
x2876798b,ab,1,pq
x3253570c,ab,1,pq
x3216350a,ab,1,pq
x2804257b,ab,1,pq
x3048937c,ab,1,pq
x2748157a,ab,1,pq
x3008237c,ab,1,pq
x3235258a,ab,1,pq
x3235258b,ab,1,pq
x2766738c,ab,1,pq
x2691948b,ab,1,pq
x2674052c,ab,1,pq
x3160868b,ab,1,pq
x3048889c,ab,1,pq
x3236004c,ab,1,pq
x3235255b,ab,1,pq
x3067447a,ab,1,pq
x2989432b,ab,1,pq
x2973164a,ab,1,pq
x3010565c,ab,1,pq
x2689678b,ab,1,pq
x2748840b,ab,1,pq
x3141388c,ab,1,pq
x2673317a,ab,1,pq
x2822870c,ab,1,pq
x2745799c,ab,1,pq
x2786274c,ab,1,pq
x2897772a,ab,1,pq
x2935566c,ab,1,pq
x3091052a,ab,1,pq
x3010566c,ab,1,pq
x3104131a,ab,1,pq
x3216336a,ab,1,pq
x2748128c,ab,1,pq
x2673318c,ab,1,pq
x2973169a,ab,1,pq
x3160106a,ab,1,pq
x2842384c,ab,1,pq
x2767341c,ab,1,pq
x2710544a,ab,1,pq
x3160123a,ab,1,pq
x2991927b,ab,1,pq
x3122847a,ab,1,pq
x3008232b,ab,1,pq
x3179607b,ab,1,pq
x2673346c,ab,1,pq
x3104127b,ab,1,pq
x3195321a,ab,1,pq
x2673303c,ab,1,pq
x2895461a,ab,1,pq
x3027116a,ab,1,pq
x2992657a,ab,1,pq
x3104154c,ab,1,pq
x3010580b,ab,1,pq
x3727710a,ab,1,pq
x2692664c,ab,1,pq
x3215385c,ab,1,pq
x2860493a,ab,1,pq
x3177881c,ab,1,pq
x3727709a,ab,1,pq
x2785528b,ab,1,pq
x2973171b,ab,1,pq
x2785523c,ab,1,pq
x3649300a,ab,1,pq
x2748133c,ab,1,pq
x3233353a,ab,1,pq
x2785547b,ab,1,pq
x2897800b,ab,1,pq
x2991939b,ab,1,pq
x2948732b,ab,1,pq
x0247162b,ab,1,pq
x2879065b,ab,1,pq
x3104121a,ab,1,pq
x2763153a,ab,1,pq
x2805031c,ab,1,pq
x2805036b,ab,1,pq
x3197625c,ab,1,pq
x3142049c,ab,1,pq
x3342743c,ab,1,pq
x2785524c,ab,1,pq
x2973166c,ab,1,pq
x3225319b,ab,1,pq
x3270814a,ab,1,pq
x3122814c,ab,1,pq
x2897770c,ab,1,pq
x3102286b,ab,1,pq
x3122811a,ab,1,pq
x2822869a,ab,1,pq
x3086098a,ab,1,pq
x3120504a,ab,1,pq
x3727712a,ab,1,pq
x3101789a,ab,1,pq
x2730187a,ab,1,pq
x3216367b,ab,1,pq
x2710509c,ab,1,pq
x3066805a,ab,1,pq
x3197661c,ab,1,pq
x3179608c,ab,1,pq
x2916234a,ab,1,pq
x3085402a,ab,1,pq
x2875754c,ab,1,pq
x2860478b,ab,1,pq
x2766732b,ab,1,pq
x3198355b,ab,1,pq
x3065665a,ab,1,pq
x2897771b,ab,1,pq
x2785516b,ab,1,pq
x2729206c,ab,1,pq
x3195310a,ab,1,pq
x3232301c,ab,1,pq
x3048946c,ab,1,pq
x2861157c,ab,1,pq
x3029183b,ab,1,pq
x3085396a,ab,1,pq
x2748146a,ab,1,pq
x2691954b,ab,1,pq
x2785515c,ab,1,pq
x2804262a,ab,1,pq
x0247160b,ab,1,pq
x2785537a,ab,1,pq
x3122819c,ab,1,pq
x2804245b,ab,1,pq
x2879068b,ab,1,pq
x2767409b,ab,1,pq
x3066818b,ab,1,pq
x2763407c,ab,1,pq
x3160109b,ab,1,pq
x2710516a,ab,1,pq
x3197641a,ab,1,pq
x2954351c,ab,1,pq
x2804272b,ab,1,pq
x2785519a,ab,1,pq
x2955006c,ab,1,pq
x2729414a,ab,1,pq
x2729414b,ab,1,pq
x2729414c,ab,1,pq
x2692660a,ab,1,pq
x2897793a,ab,1,pq
x3235266c,ab,1,pq
x2915534a,ab,1,pq
x2804259a,ab,1,pq
x2764399b,ab,1,pq
x2822863c,ab,1,pq
x3217057a,ab,1,pq
x3215203a,ab,1,pq
x3215203b,ab,1,pq
x3215203c,ab,1,pq
x3048221a,ab,1,pq
x2767408c,ab,1,pq
x3122848c,ab,1,pq
x2973162b,ab,1,pq
x3122821b,ab,1,pq
x3123452c,ab,1,pq
x3029500a,ab,1,pq
x3216344b,ab,1,pq
x2748125c,ab,1,pq
x2785520b,ab,1,pq
x3104119a,ab,1,pq
x2710517a,ab,1,pq
x3048227a,ab,1,pq
x3048209b,ab,1,pq
x3216370b,ab,1,pq
x3216370c,ab,1,pq
x3066819a,ab,1,pq
x2673314c,ab,1,pq
x3197643b,ab,1,pq
x2803194c,ab,1,pq
x2916617b,ab,1,pq
x3778577c,ab,1,pq
x2991916b,ab,1,pq
x2897554c,ab,1,pq
x3141397b,ab,1,pq
x3082983b,ab,1,pq
x2804248b,ab,1,pq
x2841639a,ab,1,pq
x3197645a,ab,1,pq
x2730108c,ab,1,pq
x2897806c,ab,1,pq
x3178977c,ab,1,pq
x2841631c,ab,1,pq
x3235945c,ab,1,pq
x2748839b,ab,1,pq
x2989571a,ab,1,pq
x3552667c,ab,1,pq
x3216347c,ab,1,pq
x2897789b,ab,1,pq
x3160100b,ab,1,pq
x2973156b,ab,1,pq
x3048214a,ab,1,pq
x2766719a,ab,1,pq
x2729401b,ab,1,pq
x2991640c,ab,1,pq
x2728247a,ab,1,pq
x2728247b,ab,1,pq
x2728247c,ab,1,pq
x2673306c,ab,1,pq
x2954357a,ab,1,pq
x3141395c,ab,1,pq
x2876796a,ab,1,pq
x3197642c,ab,1,pq
x3254873c,ab,1,pq
x2822858b,ab,1,pq
x3728040a,ab,1,pq
x3157710b,ab,1,pq
x2710514b,ab,1,pq
x2763072b,ab,1,pq
x2710519a,ab,1,pq
x3727711a,ab,1,pq
x2691936a,ab,1,pq
x2841638c,ab,1,pq
x3254209c,ab,1,pq
x3010557a,ab,1,pq
x2820528c,ab,1,pq
x3251808a,ab,1,pq
x3649305a,ab,1,pq
x3010569a,ab,1,pq
x2785527a,ab,1,pq
x3047073c,ab,1,pq
x3649306a,ab,1,pq
x2973161a,ab,1,pq
x3254220c,ab,1,pq
x3141389a,ab,1,pq
x3197618a,ab,1,pq
x3143999a,ab,1,pq
x2691949b,ab,1,pq
x3066807c,ab,1,pq
x2876812a,ab,1,pq
x2841634b,ab,1,pq
x3235245c,ab,1,pq
x3104135a,ab,1,pq
x2952014a,ab,1,pq
x3048205c,ab,1,pq
x2879055c,ab,1,pq
x2690941b,ab,1,pq
x2897773a,ab,1,pq
x3104850c,ab,1,pq
x3139086b,ab,1,pq
x3727707a,ab,1,pq
x3030126c,ab,1,pq
x2879079b,ab,1,pq
x3066821a,ab,1,pq
x3254204a,ab,1,pq
x2748135a,ab,1,pq
x2841623a,ab,1,pq
x2954349b,ab,1,pq
x2801902b,ab,1,pq
x2729434b,ab,1,pq
x3048962a,ab,1,pq
x2857591a,ab,1,pq
x3048890c,ab,1,pq
x2936211c,ab,1,pq
x2820535b,ab,1,pq
x3097861c,ab,1,pq
x3141390b,ab,1,pq
x3141412a,ab,1,pq
x2991920a,ab,1,pq
x3160861c,ab,1,pq
x2876813a,ab,1,pq
x2729410c,ab,1,pq
x2841637c,ab,1,pq
x3122817c,ab,1,pq
x3086079b,ab,1,pq
x3179699b,ab,1,pq
x3085390b,ab,1,pq
x2897767c,ab,1,pq
x3104124b,ab,1,pq
x3066808c,ab,1,pq
x2897774b,ab,1,pq
x3104115b,ab,1,pq
x0247171b,ab,1,pq
x3214055c,ab,1,pq
x3104830c,ab,1,pq
x3254211b,ab,1,pq
x2729407b,ab,1,pq
x3027133a,ab,1,pq
x2691944a,ab,1,pq
x2745806c,ab,1,pq
x2878848c,ab,1,pq
x2991909a,ab,1,pq
x2726973a,ab,1,pq
x2691947a,ab,1,pq
x2952007c,ab,1,pq
x3198347c,ab,1,pq
x2916625b,ab,1,pq
x2820533a,ab,1,pq
x2785531a,ab,1,pq
x3120502a,ab,1,pq
x3252336b,ab,1,pq
x2954353a,ab,1,pq
x2673312a,ab,1,pq
x2766720a,ab,1,pq
x2879070b,ab,1,pq
x3179674b,ab,1,pq
x3029506b,ab,1,pq
x3216348a,ab,1,pq
x3048231b,ab,1,pq
x3065696a,ab,1,pq
x3178974b,ab,1,pq
x2916607c,ab,1,pq
x3197652a,ab,1,pq
x2691939b,ab,1,pq
x2858175a,ab,1,pq
x3085400c,ab,1,pq
x3178969b,ab,1,pq
x2748139b,ab,1,pq
x3235242c,ab,1,pq
x2729412a,ab,1,pq
x3082981c,ab,1,pq
x2766747a,ab,1,pq
x3179646b,ab,1,pq
x3235251c,ab,1,pq
x2766749b,ab,1,pq
x2991902b,ab,1,pq
x2954348a,ab,1,pq
x2860484b,ab,1,pq
x2879078a,ab,1,pq
x3649301a,ab,1,pq
x2804252a,ab,1,pq
x2783231b,ab,1,pq
x2710504b,ab,1,pq
x2935547b,ab,1,pq
x3048201b,ab,1,pq
x2804250c,ab,1,pq
x3081380a,ab,1,pq
x3172805a,ab,1,pq
x2822867b,ab,1,pq
x3010560b,ab,1,pq
x2785536b,ab,1,pq
x3160872c,ab,1,pq
x2973178b,ab,1,pq
x2731712b,ab,1,pq
x2841628a,ab,1,pq
x2748152b,ab,1,pq
x2916602a,ab,1,pq
x2929261a,ab,1,pq
x2710521a,ab,1,pq
x3142079b,ab,1,pq
x2879072b,ab,1,pq
x2729427b,ab,1,pq
x2954347b,ab,1,pq
x2767340a,ab,1,pq
x2767340c,ab,1,pq
x3104157c,ab,1,pq
x3122815b,ab,1,pq
x2916605c,ab,1,pq
x3234149a,ab,1,pq
x3234149b,ab,1,pq
x3234149c,ab,1,pq
x3160862c,ab,1,pq
x3233413b,ab,1,pq
x2822865c,ab,1,pq
x2879081a,ab,1,pq
x2691946b,ab,1,pq
x2806553c,ab,1,pq
x3254215c,ab,1,pq
x2951995c,ab,1,pq
x3197628c,ab,1,pq
x2673343b,ab,1,pq
x3160864b,ab,1,pq
x2730149c,ab,1,pq
x3160113b,ab,1,pq
x3010585a,ab,1,pq
x2766730b,ab,1,pq
x3160871c,ab,1,pq
x3104129a,ab,1,pq
x3254205c,ab,1,pq
x2785511a,ab,1,pq
x2822857b,ab,1,pq
x3067448c,ab,1,pq
x3235268c,ab,1,pq
x2842330c,ab,1,pq
x2821770a,ab,1,pq
x2691959b,ab,1,pq
x3011229a,ab,1,pq
x2936216c,ab,1,pq
x2879073c,ab,1,pq
x2935553b,ab,1,pq
x2748130b,ab,1,pq
x3085410b,ab,1,pq
x2916618b,ab,1,pq
x3010564c,ab,1,pq
x3217064b,ab,1,pq
x3048968c,ab,1,pq
x2673319c,ab,1,pq
x3235252b,ab,1,pq
x2764411c,ab,1,pq
x3030200c,ab,1,pq
x2746587c,ab,1,pq
x3010562b,ab,1,pq
x2896685a,ab,1,pq
x2896685c,ab,1,pq
x2748143a,ab,1,pq
x3216351a,ab,1,pq
x3156034a,ab,1,pq
x3104128a,ab,1,pq
x2673309c,ab,1,pq
x3104155c,ab,1,pq
x2729430b,ab,1,pq
x3197630a,ab,1,pq
x2860481c,ab,1,pq
x2973152b,ab,1,pq
x3160117b,ab,1,pq
x3197624b,ab,1,pq
x2708744b,ab,1,pq
x3067506c,ab,1,pq
x2841625c,ab,1,pq
x2785512b,ab,1,pq
x2673305b,ab,1,pq
x2860480b,ab,1,pq
x2914324a,ab,1,pq
x2766741a,ab,1,pq
x3178988b,ab,1,pq
x2729423c,ab,1,pq
x2991929b,ab,1,pq
x2767342a,ab,1,pq
x2936212a,ab,1,pq
x3120376a,ab,1,pq
x2991919a,ab,1,pq
x3066804a,ab,1,pq
x2935550c,ab,1,pq
x2691942b,ab,1,pq
x3160863c,ab,1,pq
x2935549b,ab,1,pq
x3027122a,ab,1,pq
x2673331b,ab,1,pq
x3254231a,ab,1,pq
x2785543b,ab,1,pq
x2970258c,ab,1,pq
x2748124b,ab,1,pq
x2841626c,ab,1,pq
x2822861a,ab,1,pq
x3216337a,ab,1,pq
x2674047c,ab,1,pq
x3626914c,ab,1,pq
x3177894a,ab,1,pq
x2690187b,ab,1,pq
x3122827a,ab,1,pq
x3315860b,ab,1,pq
x2973165a,ab,1,pq
x2691965b,ab,1,pq
x3216346a,ab,1,pq
x3235267c,ab,1,pq
x3066801c,ab,1,pq
x2898515c,ab,1,pq
x2804258b,ab,1,pq
x2954354a,ab,1,pq
x2802481a,ab,1,pq
x2710505b,ab,1,pq
x3104114b,ab,1,pq
x2798067b,ab,1,pq
x3122825a,ab,1,pq
x2710546b,ab,1,pq
x2879071b,ab,1,pq
x2785514a,ab,1,pq
x2898457a,ab,1,pq
x3727708a,ab,1,pq
x3216988b,ab,1,pq
x3197632b,ab,1,pq
x3178997c,ab,1,pq
x2785535b,ab,1,pq
x3216343c,ab,1,pq
x2748127a,ab,1,pq
x2673323c,ab,1,pq
x3104859b,ab,1,pq
x2859403a,ab,1,pq
x3160098a,ab,1,pq
x3254228b,ab,1,pq
x3101788a,ab,1,pq
x2785513a,ab,1,pq
x3231269b,ab,1,pq
x2991921c,ab,1,pq
x3122826a,ab,1,pq
x2842390c,ab,1,pq
x2991913a,ab,1,pq
x3104144a,ab,1,pq
x2804270b,ab,1,pq
x2917333a,ab,1,pq
x2673315a,ab,1,pq
