bus_id,phases,base_kv,type
l2991929,b,1,pq
m3949154,a,1,pq
l2895449,abc,1,pq
l3086074,c,1,pq
m3036167,b,1,pq
l3143999,abc,1,pq
l3160115,b,1,pq
l2935567,b,1,pq
l3253570,c,1,pq
l3122814,c,1,pq
l2935556,b,1,pq
m1047737,abc,1,pq
m1026387,a,1,pq
m1166361,a,1,pq
l2692661,a,1,pq
m1047522,abc,1,pq
m1026320,b,1,pq
l2879079,b,1,pq
m1047649,abc,1,pq
l3216361,b,1,pq
l3048209,b,1,pq
l2896685,abc,1,pq
l2748135,a,1,pq
l2767409,b,1,pq
l3091052,a,1,pq
l3215340,a,1,pq
m1069607,b,1,pq
l3142050,c,1,pq
e184626,abc,1,pq
l2989432,b,1,pq
l3066830,b,1,pq
m1209774,abc,1,pq
m1026693,b,1,pq
l2991916,b,1,pq
l3235243,c,1,pq
l3727712,a,1,pq
l3236011,b,1,pq
l3198358,b,1,pq
l2860486,c,1,pq
l2916608,abc,1,pq
l2673300,b,1,pq
d6108141-1_int,abc,1,pq
e206209,abc,1,pq
m1047521,abc,1,pq
l3030126,c,1,pq
l3254870,c,1,pq
l2915542,abc,1,pq
l3085401,a,1,pq
l3010557,a,1,pq
l3254213,abc,1,pq
m1069738,b,1,pq
l2690941,b,1,pq
l2748839,b,1,pq
d5712486-1_int,c,1,pq
e206210,c,1,pq
l2876812,a,1,pq
l3178972,c,1,pq
l3448661,b,1,pq
m1009828,b,1,pq
l2766715,b,1,pq
m1026705,c,1,pq
l2972930,a,1,pq
l2879067,a,1,pq
l3235252,b,1,pq
l2785517,c,1,pq
l3082993,a,1,pq
l3122821,abc,1,pq
d5867591-1_int,abc,1,pq
l2730108,c,1,pq
m1008733,b,1,pq
m1026309,b,1,pq
l2804260,b,1,pq
l3085395,a,1,pq
m1026767,a,1,pq
l3141401,a,1,pq
l3104120,b,1,pq
m1026896,abc,1,pq
m1108344,c,1,pq
l2763811,c,1,pq
l3235256,abc,1,pq
l3254230,a,1,pq
l2814529,abc,1,pq
l2860484,b,1,pq
l3150961,c,1,pq
l2711225,c,1,pq
l3030200,c,1,pq
m1186063,abc,1,pq
l2879054,a,1,pq
l2689691,abc,1,pq
l2820535,b,1,pq
l2727795,c,1,pq
m1166368,abc,1,pq
l3086098,a,1,pq
l2822867,b,1,pq
d6049822-1_int,a,1,pq
l3104859,b,1,pq
l3101194,c,1,pq
l2862616,c,1,pq
l3066813,b,1,pq
l2991910,b,1,pq
m1108331,c,1,pq
l2785531,a,1,pq
l3179646,abc,1,pq
l3066818,b,1,pq
l2954345,c,1,pq
l2804255,b,1,pq
m1108356,c,1,pq
l2842390,c,1,pq
l3160871,c,1,pq
l2691953,a,1,pq
l2767408,c,1,pq
l3728037,a,1,pq
l3108449,a,1,pq
l3160109,abc,1,pq
l2729412,a,1,pq
l3160107,abc,1,pq
l2897766,c,1,pq
l2952014,a,1,pq
l2748125,c,1,pq
l2673303,c,1,pq
l2879753,b,1,pq
l2914324,a,1,pq
l2691942,b,1,pq
m1026393,a,1,pq
l3189188,c,1,pq
m1069517,abc,1,pq
l3254228,b,1,pq
l3217053,c,1,pq
m1026357,abc,1,pq
l3178997,c,1,pq
m1069488,c,1,pq
l2764412,a,1,pq
l2785513,a,1,pq
m1209782,a,1,pq
l3217056,a,1,pq
m1009827,b,1,pq
m1047406,a,1,pq
l2691947,a,1,pq
m1047766,b,1,pq
l3216344,b,1,pq
m1089197,abc,1,pq
l2729207,c,1,pq
m1027036,b,1,pq
l3010580,b,1,pq
l3141394,b,1,pq
l3104154,c,1,pq
l3104155,c,1,pq
d6047588-1_int,bc,1,pq
f739844,bc,1,pq
l3104130,b,1,pq
l2841625,c,1,pq
l3010566,c,1,pq
m1027038,b,1,pq
l2935568,b,1,pq
l2897777,abc,1,pq
l2860488,b,1,pq
l3122811,a,1,pq
l2897774,b,1,pq
l3254211,b,1,pq
l2691938,b,1,pq
l2804256,abc,1,pq
m1047688,abc,1,pq
l2822863,c,1,pq
l2748158,a,1,pq
l3254234,b,1,pq
l2766724,c,1,pq
m1108526,abc,1,pq
l3011229,a,1,pq
l3197639,a,1,pq
l3085391,b,1,pq
l2691952,abc,1,pq
l2897781,a,1,pq
d6049825-1_int,abc,1,pq
e182748,abc,1,pq
l2691950,c,1,pq
l2916609,c,1,pq
l3104132,a,1,pq
l2805034,a,1,pq
l2822866,abc,1,pq
l3160100,b,1,pq
l3085390,b,1,pq
l2954361,b,1,pq
e182744,bc,1,pq
l2801895,b,1,pq
l2691973,a,1,pq
l3066829,c,1,pq
l2879063,b,1,pq
l3649297,a,1,pq
l2820528,c,1,pq
l3048230,c,1,pq
l2925506,abc,1,pq
l2729434,b,1,pq
m1069549,abc,1,pq
l2970811,a,1,pq
l2841621,abc,1,pq
l3198348,a,1,pq
l2876813,a,1,pq
l3104118,c,1,pq
l2748126,c,1,pq
l0247171,b,1,pq
l3179607,b,1,pq
l2861197,c,1,pq
l3160896,c,1,pq
l3067506,c,1,pq
l3029497,c,1,pq
l3047073,c,1,pq
l3104133,a,1,pq
l3122819,c,1,pq
l3048889,c,1,pq
m1027068,c,1,pq
l3235268,c,1,pq
l3008232,b,1,pq
m1027100,a,1,pq
l3140238,a,1,pq
l3010564,c,1,pq
l2691946,b,1,pq
l3139103,a,1,pq
m1026732,a,1,pq
e182723,bc,1,pq
l3119793,b,1,pq
l3066807,c,1,pq
l2804956,a,1,pq
m1047777,b,1,pq
l3254212,b,1,pq
l2820533,a,1,pq
l2879055,c,1,pq
l3104115,b,1,pq
l3086075,b,1,pq
m1108484,abc,1,pq
l2822857,b,1,pq
l3104126,c,1,pq
l2989565,a,1,pq
l2806553,c,1,pq
l3122813,a,1,pq
l2729411,a,1,pq
l2935555,a,1,pq
m3037453,a,1,pq
l3215203,abc,1,pq
l3122847,a,1,pq
l3141396,c,1,pq
l3066808,c,1,pq
m3036170,abc,1,pq
m1026773,a,1,pq
l3195751,a,1,pq
m1026660,a,1,pq
l3085410,b,1,pq
l3178982,a,1,pq
m1125988,abc,1,pq
l3197636,b,1,pq
m1089132,c,1,pq
l2876798,abc,1,pq
l3104136,abc,1,pq
l3048888,c,1,pq
d5587291-3_int,abc,1,pq
190-8581,abc,1,pq
l3197644,a,1,pq
m1009843,b,1,pq
l3251806,b,1,pq
l2804249,abc,1,pq
l2935557,a,1,pq
l2690868,c,1,pq
l3030204,abc,1,pq
l3179637,c,1,pq
d5513564-1_int,abc,1,pq
e192201,abc,1,pq
l3181545,abc,1,pq
l3178976,a,1,pq
l3065665,a,1,pq
l2785514,a,1,pq
l2710536,a,1,pq
l2936216,c,1,pq
m1026969,b,1,pq
l3048231,b,1,pq
d6198039-1_int,abc,1,pq
e206217,abc,1,pq
l2879071,b,1,pq
l3029504,b,1,pq
l2804251,a,1,pq
l2764399,b,1,pq
l2842383,abc,1,pq
l2745811,c,1,pq
l2804252,a,1,pq
l3066815,abc,1,pq
l2710544,a,1,pq
l3160117,b,1,pq
l3029510,b,1,pq
e182731,b,1,pq
l2730149,abc,1,pq
l2860500,b,1,pq
l3216347,c,1,pq
l2767341,abc,1,pq
e206211,abc,1,pq
l3030203,c,1,pq
l2879773,abc,1,pq
l2804282,c,1,pq
m1047574,abc,1,pq
l3225319,b,1,pq
l3048201,b,1,pq
l2823545,a,1,pq
l3160108,b,1,pq
l3029055,b,1,pq
l3645811,c,1,pq
l3254229,b,1,pq
l2710521,a,1,pq
m1009807,abc,1,pq
l3253995,c,1,pq
l2841638,c,1,pq
l2860492,c,1,pq
l2691959,b,1,pq
l2973159,a,1,pq
l2822859,b,1,pq
l2973158,c,1,pq
l2674052,c,1,pq
l2916620,abc,1,pq
l3104124,b,1,pq
l3233412,a,1,pq
l3235266,c,1,pq
l3235267,c,1,pq
l3235248,c,1,pq
l3217064,b,1,pq
l3729297,a,1,pq
l3197625,c,1,pq
l2917333,a,1,pq
l3142099,b,1,pq
l2898457,a,1,pq
l2842384,abc,1,pq
l2763407,c,1,pq
d6023352-1_int,abc,1,pq
l3176656,a,1,pq
m1047548,abc,1,pq
l2748781,a,1,pq
m1026695,abc,1,pq
l2860501,b,1,pq
m1209800,abc,1,pq
l2954353,a,1,pq
l2726974,b,1,pq
l2785527,a,1,pq
l2766729,a,1,pq
m1069376,abc,1,pq
l3176660,b,1,pq
m1125969,abc,1,pq
l2673343,b,1,pq
d5565090-1_int,bc,1,pq
l3029495,b,1,pq
l2823592,abc,1,pq
l2992624,abc,1,pq
l3232301,c,1,pq
m1010017,a,1,pq
l2858175,a,1,pq
l3045895,c,1,pq
l2841618,a,1,pq
l2785547,b,1,pq
f739841,bc,1,pq
l0247160,b,1,pq
l3122823,b,1,pq
l3048966,c,1,pq
m1027109,a,1,pq
l3101788,a,1,pq
l2916603,b,1,pq
l3160106,a,1,pq
d5563942-4_int,abc,1,pq
q16483,abc,1,pq
m1069514,abc,1,pq
l3178988,b,1,pq
l3010568,a,1,pq
l2804248,b,1,pq
l2729413,a,1,pq
l2673314,c,1,pq
l2785528,b,1,pq
l2897773,a,1,pq
l3010567,c,1,pq
l2991917,b,1,pq
l2766730,b,1,pq
m1166407,c,1,pq
m1008753,b,1,pq
l3217057,a,1,pq
l2785515,c,1,pq
l2729424,a,1,pq
l2917359,a,1,pq
m3037538,a,1,pq
l3027133,a,1,pq
l3197627,c,1,pq
m1069187,a,1,pq
l2748129,a,1,pq
d6290228-6_int,abc,1,pq
q16642,abc,1,pq
l3027671,a,1,pq
l2710532,c,1,pq
l2785526,b,1,pq
l2857591,a,1,pq
l2841630,c,1,pq
l3312692,a,1,pq
l3179678,abc,1,pq
l3632979,a,1,pq
l3104796,c,1,pq
l2785519,a,1,pq
l3104122,a,1,pq
l3197618,a,1,pq
d5534970-1_int,abc,1,pq
l2841633,abc,1,pq
l3254206,b,1,pq
l2955074,abc,1,pq
l3010585,a,1,pq
l2861219,b,1,pq
l3104135,a,1,pq
l3254203,b,1,pq
l2954352,c,1,pq
l2842379,a,1,pq
l2916617,b,1,pq
l2766727,b,1,pq
l2801909,abc,1,pq
m1047831,b,1,pq
l2748131,b,1,pq
l2729427,b,1,pq
l2766717,c,1,pq
l2879064,a,1,pq
l3195318,b,1,pq
l3254204,a,1,pq
l2973148,a,1,pq
l2801902,b,1,pq
l2748146,a,1,pq
l3197624,b,1,pq
l3197654,a,1,pq
l2710505,b,1,pq
l2879065,b,1,pq
l2898522,a,1,pq
l2992556,c,1,pq
l3064514,c,1,pq
l3141402,c,1,pq
l2859391,b,1,pq
l2860489,a,1,pq
l2710514,b,1,pq
l2726975,b,1,pq
l3649306,a,1,pq
l2767407,b,1,pq
l2730107,c,1,pq
m4113347,abc,1,pq
l3216339,b,1,pq
d5472341-1_int,bc,1,pq
f739842,bc,1,pq
l2897792,a,1,pq
l2729407,b,1,pq
l3342743,c,1,pq
l3122818,c,1,pq
l3048203,b,1,pq
l2936276,b,1,pq
l2860499,b,1,pq
l3030205,c,1,pq
l3008248,a,1,pq
l2804250,c,1,pq
l2954354,a,1,pq
l2673321,a,1,pq
l3197634,b,1,pq
l3141389,a,1,pq
l2935559,a,1,pq
l3254217,abc,1,pq
l3101782,a,1,pq
l2745799,c,1,pq
l3082983,b,1,pq
l2691966,b,1,pq
l3197642,c,1,pq
l2973157,a,1,pq
l2935550,c,1,pq
d5865224-1_int,bc,1,pq
l3066821,a,1,pq
l3178975,b,1,pq
l2916618,b,1,pq
l2710515,c,1,pq
l3235258,abc,1,pq
l3141395,c,1,pq
l3104123,c,1,pq
190-7361,abc,1,pq
l3645812,c,1,pq
l3254214,b,1,pq
d5686080-1_int,abc,1,pq
l2766749,abc,1,pq
l2692660,a,1,pq
l2955076,a,1,pq
l3160114,a,1,pq
l3235245,c,1,pq
l2785535,b,1,pq
l2973150,a,1,pq
l3160113,b,1,pq
l2710518,a,1,pq
l3195310,a,1,pq
l3142098,b,1,pq
l2897771,b,1,pq
l2917255,c,1,pq
l3254215,c,1,pq
l2989571,a,1,pq
l3179699,b,1,pq
l3029507,b,1,pq
l2748124,b,1,pq
d5958866-1_int,abc,1,pq
l2861218,abc,1,pq
l0247162,b,1,pq
l2935552,c,1,pq
l3216350,a,1,pq
l3197660,b,1,pq
m1026880,a,1,pq
l2822860,b,1,pq
l3101787,a,1,pq
l3027132,a,1,pq
l3179673,c,1,pq
l2879092,c,1,pq
l2803199,abc,1,pq
l3254208,c,1,pq
l2991905,a,1,pq
l2935560,c,1,pq
l3085400,c,1,pq
l2764403,a,1,pq
l2785521,c,1,pq
l3216988,b,1,pq
l3649305,a,1,pq
l2983432,a,1,pq
l3315860,b,1,pq
l2729423,c,1,pq
d6140776-1_int,a,1,pq
l2673307,c,1,pq
l2685809,a,1,pq
l3254209,c,1,pq
l2860477,a,1,pq
l3048946,c,1,pq
l2973180,b,1,pq
l3066806,c,1,pq
l2785529,c,1,pq
l3177894,a,1,pq
l2731712,b,1,pq
l2917310,b,1,pq
d5682346-3_int,abc,1,pq
l3085394,c,1,pq
l3236004,c,1,pq
l2879066,b,1,pq
l3048214,a,1,pq
l3120504,a,1,pq
l2785543,b,1,pq
l2916602,a,1,pq
d6140778-1_int,b,1,pq
l2766748,a,1,pq
regxfmr_190-8581,abc,1,pq
l3104129,a,1,pq
l3047058,a,1,pq
l2710525,c,1,pq
l3197640,c,1,pq
l3010561,a,1,pq
l3141390,b,1,pq
d5746546-1_int,bc,1,pq
d5956499-2_int,abc,1,pq
hvmv_sub_hsb,abc,1,pq
regxfmr_hvmv_sub_lsb,abc,1,pq
x2804253a,ab,1,pq
x3254213b,ab,1,pq
x3216339b,ab,1,pq
x2954355a,ab,1,pq
x2861197c,ab,1,pq
x2842379a,ab,1,pq
x2841636b,ab,1,pq
x3047289a,ab,1,pq
x3047289b,ab,1,pq
x3047289c,ab,1,pq
x3085399c,ab,1,pq
x3085391b,ab,1,pq
x2897778a,ab,1,pq
x3197647a,ab,1,pq
x2936275b,ab,1,pq
x2729408b,ab,1,pq
x2673310a,ab,1,pq
x3048212a,ab,1,pq
x3104133a,ab,1,pq
x2879087a,ab,1,pq
x2710510c,ab,1,pq
x3122810b,ab,1,pq
x2954352c,ab,1,pq
x2729411a,ab,1,pq
x3178971a,ab,1,pq
x3254234b,ab,1,pq
x_293471a,ab,1,pq
x_293471b,ab,1,pq
x_293471c,ab,1,pq
x2860482a,ab,1,pq
x2763811c,ab,1,pq
x3251799a,ab,1,pq
x2898526c,ab,1,pq
x2897780b,ab,1,pq
x3027124c,ab,1,pq
x2954361b,ab,1,pq
x2745811c,ab,1,pq
x2841633a,ab,1,pq
x2917359a,ab,1,pq
x2748158a,ab,1,pq
x2955047a,ab,1,pq
x3122837c,ab,1,pq
x2804269b,ab,1,pq
x3157708c,ab,1,pq
x3179682c,ab,1,pq
x2822877b,ab,1,pq
x3141393c,ab,1,pq
x2897801a,ab,1,pq
x3217056a,ab,1,pq
x2936270a,ab,1,pq
x3235249a,ab,1,pq
x3217052c,ab,1,pq
x2916598a,ab,1,pq
x3048206a,ab,1,pq
x3141402c,ab,1,pq
x3235256a,ab,1,pq
x3178973a,ab,1,pq
x3197654a,ab,1,pq
x3066809c,ab,1,pq
x2766742b,ab,1,pq
x2991908a,ab,1,pq
x3065750b,ab,1,pq
x3085401a,ab,1,pq
x2729413a,ab,1,pq
x3254915b,ab,1,pq
x2748131b,ab,1,pq
x3066810c,ab,1,pq
x2973146b,ab,1,pq
x2973180b,ab,1,pq
x2973167b,ab,1,pq
x2841621c,ab,1,pq
x3123509c,ab,1,pq
x2841627a,ab,1,pq
x3235250b,ab,1,pq
x3728037a,ab,1,pq
x3142078b,ab,1,pq
x2879066b,ab,1,pq
x3235254c,ab,1,pq
x2917330a,ab,1,pq
x2914323b,ab,1,pq
x3197640c,ab,1,pq
x3179673c,ab,1,pq
x3048228c,ab,1,pq
x3104126c,ab,1,pq
x2990098a,ab,1,pq
x2879067a,ab,1,pq
x3176656a,ab,1,pq
x2710532c,ab,1,pq
x3160115b,ab,1,pq
x3103822c,ab,1,pq
x2805034a,ab,1,pq
x3157167a,ab,1,pq
x2916620a,ab,1,pq
x2916620b,ab,1,pq
x2916620c,ab,1,pq
x3027132a,ab,1,pq
x2822862c,ab,1,pq
x2937757c,ab,1,pq
x2860483b,ab,1,pq
x3048210a,ab,1,pq
x3312692a,ab,1,pq
x3251854a,ab,1,pq
x3085398b,ab,1,pq
x3254207a,ab,1,pq
x2729424a,ab,1,pq
x3066816a,ab,1,pq
x2785518c,ab,1,pq
x3029503c,ab,1,pq
x2748140a,ab,1,pq
x2891575c,ab,1,pq
x2842329c,ab,1,pq
x3254212b,ab,1,pq
x3198348a,ab,1,pq
x3178979c,ab,1,pq
x2879054a,ab,1,pq
x3085388b,ab,1,pq
x2991914c,ab,1,pq
x2785534b,ab,1,pq
x3122835b,ab,1,pq
x3085395a,ab,1,pq
x2879064a,ab,1,pq
x3066814b,ab,1,pq
x2821087a,ab,1,pq
x2860479b,ab,1,pq
x3728042a,ab,1,pq
x2935557a,ab,1,pq
x2822864c,ab,1,pq
x3235247a,ab,1,pq
x3251807a,ab,1,pq
x2804282c,ab,1,pq
x2935560c,ab,1,pq
x3104145b,ab,1,pq
x3086078a,ab,1,pq
x2860477a,ab,1,pq
x3645811c,ab,1,pq
x3102793b,ab,1,pq
x2991910b,ab,1,pq
x2710511a,ab,1,pq
x2860486c,ab,1,pq
x2935551c,ab,1,pq
x2729409b,ab,1,pq
x2973833b,ab,1,pq
x2897769c,ab,1,pq
x3216368c,ab,1,pq
x2860490a,ab,1,pq
x2861158c,ab,1,pq
x3141399c,ab,1,pq
x3122816b,ab,1,pq
x2992556c,ab,1,pq
x2897779c,ab,1,pq
x2970811a,ab,1,pq
x2991933c,ab,1,pq
x2729428a,ab,1,pq
x3254216a,ab,1,pq
x2897807b,ab,1,pq
x2898522a,ab,1,pq
x3048230c,ab,1,pq
x3195327a,ab,1,pq
x3047058a,ab,1,pq
x2673313b,ab,1,pq
x3649302a,ab,1,pq
x3729297a,ab,1,pq
x2858163a,ab,1,pq
x3214112b,ab,1,pq
x2685805a,ab,1,pq
x2991912a,ab,1,pq
x3140238a,ab,1,pq
x3066830b,ab,1,pq
x3160878c,ab,1,pq
x2916609c,ab,1,pq
x2876814a,ab,1,pq
x3197646b,ab,1,pq
x2973151a,ab,1,pq
x3197627c,ab,1,pq
x2764412a,ab,1,pq
x2766716c,ab,1,pq
x2991917b,ab,1,pq
x3254229b,ab,1,pq
x2935556b,ab,1,pq
x3197660b,ab,1,pq
x2989565a,ab,1,pq
x3645809c,ab,1,pq
x3086075b,ab,1,pq
x3122824a,ab,1,pq
x3216338b,ab,1,pq
x2729405b,ab,1,pq
x2823545a,ab,1,pq
x2916610b,ab,1,pq
x3177665a,ab,1,pq
x2803199a,ab,1,pq
x2803199b,ab,1,pq
x2803199c,ab,1,pq
x2691952a,ab,1,pq
x2748144a,ab,1,pq
x3029504b,ab,1,pq
x3197635b,ab,1,pq
x2724120c,ab,1,pq
x3235244a,ab,1,pq
x2804254a,ab,1,pq
x2820531b,ab,1,pq
x3254214b,ab,1,pq
x2691966b,ab,1,pq
x3122822a,ab,1,pq
x3197639a,ab,1,pq
x3120503a,ab,1,pq
x3216349b,ab,1,pq
x3027670b,ab,1,pq
x3085392c,ab,1,pq
x3010556a,ab,1,pq
x3232902a,ab,1,pq
x3101782a,ab,1,pq
x2766715b,ab,1,pq
x2970804c,ab,1,pq
x3178975b,ab,1,pq
x2841648a,ab,1,pq
x3029497c,ab,1,pq
x3029520b,ab,1,pq
x2766744b,ab,1,pq
x3029518b,ab,1,pq
x2936214a,ab,1,pq
x2954346b,ab,1,pq
x2879061b,ab,1,pq
x3141394b,ab,1,pq
x3142098b,ab,1,pq
x3645812c,ab,1,pq
x2916627a,ab,1,pq
x3066815c,ab,1,pq
x3179678b,ab,1,pq
x3254237a,ab,1,pq
x2710512b,ab,1,pq
x3104125b,ab,1,pq
x3010559a,ab,1,pq
x2897790c,ab,1,pq
x2711225c,ab,1,pq
x2766729a,ab,1,pq
x3235275b,ab,1,pq
x3728038a,ab,1,pq
x3048222c,ab,1,pq
x2841630c,ab,1,pq
x2991907a,ab,1,pq
x2973144c,ab,1,pq
x3178976a,ab,1,pq
x3159448a,ab,1,pq
x3231255c,ab,1,pq
x3197626c,ab,1,pq
x2802480b,ab,1,pq
x2823544a,ab,1,pq
x2841624b,ab,1,pq
x3101194c,ab,1,pq
x2841619c,ab,1,pq
x2861218c,ab,1,pq
x2710513b,ab,1,pq
x2879062c,ab,1,pq
x2879767b,ab,1,pq
x2766725c,ab,1,pq
x3141396c,ab,1,pq
x2879752b,ab,1,pq
x2991940c,ab,1,pq
x2673321a,ab,1,pq
x2673326b,ab,1,pq
x2925506c,ab,1,pq
x2730106c,ab,1,pq
x2820556a,ab,1,pq
x3235248c,ab,1,pq
x2822871b,ab,1,pq
x2955076a,ab,1,pq
x2955005b,ab,1,pq
x3254208c,ab,1,pq
x3178978a,ab,1,pq
x3235253a,ab,1,pq
x3235241c,ab,1,pq
x3197636b,ab,1,pq
x3066811b,ab,1,pq
x3632979a,ab,1,pq
x3086074c,ab,1,pq
x2674051a,ab,1,pq
x3178981b,ab,1,pq
x3046854b,ab,1,pq
x2860506b,ab,1,pq
x3048966c,ab,1,pq
x2822872b,ab,1,pq
x3214071c,ab,1,pq
x2786273b,ab,1,pq
x3104853c,ab,1,pq
x2973158c,ab,1,pq
x3216123a,ab,1,pq
x2860485b,ab,1,pq
x3235946a,ab,1,pq
x2973148a,ab,1,pq
x3066829c,ab,1,pq
x3085393c,ab,1,pq
x2673322b,ab,1,pq
x3263051c,ab,1,pq
x2860500b,ab,1,pq
x3048211a,ab,1,pq
x3728041a,ab,1,pq
x3048199b,ab,1,pq
x3104136b,ab,1,pq
x2916599a,ab,1,pq
x3104134c,ab,1,pq
x2954344c,ab,1,pq
x3142099b,ab,1,pq
x2710515c,ab,1,pq
x3011298c,ab,1,pq
x3066812a,ab,1,pq
x3141403a,ab,1,pq
x3120484c,ab,1,pq
x2860504a,ab,1,pq
x2766750c,ab,1,pq
x2879077b,ab,1,pq
x3159037b,ab,1,pq
x3160793c,ab,1,pq
x3233412a,ab,1,pq
x2841620b,ab,1,pq
x3253995c,ab,1,pq
x2936279c,ab,1,pq
x2804277c,ab,1,pq
x2860489a,ab,1,pq
x2690868c,ab,1,pq
x3176661c,ab,1,pq
x2766746c,ab,1,pq
x3189189b,ab,1,pq
x3048196b,ab,1,pq
x2879074a,ab,1,pq
x3067478a,ab,1,pq
x2766726b,ab,1,pq
x2936271a,ab,1,pq
x2917328b,ab,1,pq
x3160103c,ab,1,pq
x3448661b,ab,1,pq
x2991901b,ab,1,pq
x2860499b,ab,1,pq
x2726975b,ab,1,pq
x2673300b,ab,1,pq
x2730107c,ab,1,pq
x2916619b,ab,1,pq
x2710525c,ab,1,pq
x2804260b,ab,1,pq
x3197631a,ab,1,pq
x2973153a,ab,1,pq
x3122813a,ab,1,pq
x2935567b,ab,1,pq
x2917336c,ab,1,pq
x2954350c,ab,1,pq
x3234185b,ab,1,pq
x3160107a,ab,1,pq
x3141401a,ab,1,pq
x2972704c,ab,1,pq
x3197644a,ab,1,pq
x2897805a,ab,1,pq
x2766499c,ab,1,pq
x3104132a,ab,1,pq
x2989564b,ab,1,pq
x2991923a,ab,1,pq
x3217053c,ab,1,pq
x3216345b,ab,1,pq
x2766721a,ab,1,pq
x3119793b,ab,1,pq
x2821010a,ab,1,pq
x3104118c,ab,1,pq
x3160101a,ab,1,pq
x2692633c,ab,1,pq
x2691950c,ab,1,pq
x3160108b,ab,1,pq
x2822873b,ab,1,pq
x3048887b,ab,1,pq
x3254227b,ab,1,pq
x2992624a,ab,1,pq
x3226771a,ab,1,pq
x3086002c,ab,1,pq
x3045895c,ab,1,pq
x2973160b,ab,1,pq
x2764403a,ab,1,pq
x3122812b,ab,1,pq
x3176660b,ab,1,pq
x2991943c,ab,1,pq
x2691941c,ab,1,pq
x2983432a,ab,1,pq
x3215549b,ab,1,pq
x2955077c,ab,1,pq
x2973157a,ab,1,pq
x2691951c,ab,1,pq
x3030199c,ab,1,pq
x2692655c,ab,1,pq
x2785546a,ab,1,pq
x2935559a,ab,1,pq
x2972930a,ab,1,pq
x2822866b,ab,1,pq
x2748781a,ab,1,pq
x3645810c,ab,1,pq
x2879076c,ab,1,pq
x2841616a,ab,1,pq
x2935554a,ab,1,pq
x2879075a,ab,1,pq
x2839305a,ab,1,pq
x2879753b,ab,1,pq
x2748129a,ab,1,pq
x2991906a,ab,1,pq
x2804247b,ab,1,pq
x3195318b,ab,1,pq
x3048888c,ab,1,pq
x2935552c,ab,1,pq
x2876797a,ab,1,pq
x3085389b,ab,1,pq
x2916603b,ab,1,pq
x2710518a,ab,1,pq
x3160896c,ab,1,pq
x2897776c,ab,1,pq
x2913406b,ab,1,pq
x2991915b,ab,1,pq
x2711224b,ab,1,pq
x2897766c,ab,1,pq
x2897775c,ab,1,pq
x3029495b,ab,1,pq
x2911069b,ab,1,pq
x3197633a,ab,1,pq
x3066817a,ab,1,pq
x2879089c,ab,1,pq
x3195315a,ab,1,pq
x2785529c,ab,1,pq
x2992656a,ab,1,pq
x2692661a,ab,1,pq
x3160114a,ab,1,pq
x3082992a,ab,1,pq
x2710537b,ab,1,pq
x3254238b,ab,1,pq
x2862616c,ab,1,pq
x2785526b,ab,1,pq
x2915542a,ab,1,pq
x2915542b,ab,1,pq
x2915542c,ab,1,pq
x3122820a,ab,1,pq
x3029505c,ab,1,pq
x2785522b,ab,1,pq
x2710543c,ab,1,pq
x2917310b,ab,1,pq
x3082993a,ab,1,pq
x3729298a,ab,1,pq
x2990826a,ab,1,pq
x2990826b,ab,1,pq
x2990826c,ab,1,pq
x2897792a,ab,1,pq
x2804261c,ab,1,pq
x3189190a,ab,1,pq
x2689691a,ab,1,pq
x3195751a,ab,1,pq
x2785517c,ab,1,pq
x2916606c,ab,1,pq
x3254217c,ab,1,pq
x2841641b,ab,1,pq
x2804256b,ab,1,pq
x3122818c,ab,1,pq
x2691953a,ab,1,pq
x2692654a,ab,1,pq
x3235246b,ab,1,pq
x2955078a,ab,1,pq
x3139598b,ab,1,pq
x2763812c,ab,1,pq
x2767414c,ab,1,pq
x2991918b,ab,1,pq
x3008248a,ab,1,pq
x3160865a,ab,1,pq
x3029510b,ab,1,pq
x2748126c,ab,1,pq
x3216358a,ab,1,pq
x2936276b,ab,1,pq
x2729207c,ab,1,pq
x2897768c,ab,1,pq
x2917255c,ab,1,pq
x2933120c,ab,1,pq
x2684420b,ab,1,pq
x2766723a,ab,1,pq
x3104120b,ab,1,pq
x3066813b,ab,1,pq
x2822860b,ab,1,pq
x2933135a,ab,1,pq
x3649298a,ab,1,pq
x3104130b,ab,1,pq
x2785538a,ab,1,pq
x3122849b,ab,1,pq
x2879794a,ab,1,pq
x2879069a,ab,1,pq
x3104113a,ab,1,pq
x2861222a,ab,1,pq
x3141411c,ab,1,pq
x3178982a,ab,1,pq
x3029498c,ab,1,pq
x2952013a,ab,1,pq
x2860488b,ab,1,pq
x2691945c,ab,1,pq
x3214549a,ab,1,pq
x2710536a,ab,1,pq
x2804956a,ab,1,pq
x3160105c,ab,1,pq
x3010563a,ab,1,pq
x3649297a,ab,1,pq
x2823611a,ab,1,pq
x2860487c,ab,1,pq
x3197629b,ab,1,pq
x2691943b,ab,1,pq
x2673311a,ab,1,pq
x2767343c,ab,1,pq
x2879063b,ab,1,pq
x3254219c,ab,1,pq
x3197653b,ab,1,pq
x3251806b,ab,1,pq
x2673308b,ab,1,pq
x3254203b,ab,1,pq
x2814529a,ab,1,pq
x2814529b,ab,1,pq
x2814529c,ab,1,pq
x2823592a,ab,1,pq
