row,col,g,b
79,79,1153718.5230250889,-24.584553746561394
80,79,-5.7591137291387868,8.4392475070371393
102,79,-1153706.6666666667,0
72,80,3.527698063835242,-6.6905324121636101
73,80,5.7591137291387087,-8.439248327590704
74,80,-13.258108280295152,25.475987379471302
78,80,-3.5276980638352646,6.6905318905551328
79,80,-5.7591137291388055,8.4392475070371731
80,80,1153719.9247749471,-25.475984700477369
103,80,-1153706.6666666667,0
72,81,-4.7581304763762766,4.8236389487708209
81,81,8.5249837701741651,-8.6423526140712212
82,81,-3.7668532937978858,3.8187141960637057
81,82,-3.7668532937978858,3.8187141960637057
82,82,3.7668532937978876,-3.8187138998237193
77,83,-8.2185890046499335,8.3317399036756665
83,83,14.676051794017742,-14.87810666226609
87,83,-6.4574627893678063,6.5463670671737404
75,84,-13.314880865853578,29.657849646308222
76,84,2.5977279120060519,-6.8522439300458782
77,84,4.4096225797940516,-8.3631655152045123
84,84,18.75725792717429,-41.188890537331645
85,84,-3.5699025765952275,9.4462946563156489
86,84,-6.8366756292874209,12.129323605908887
88,84,-3.0400919031459281,6.3037326156811142
89,84,0.53286726400124074,-1.405588527232041
90,84,1.4766958279842863,-2.1639099030491709
98,84,-2.4022851551275206,5.2273098107757159
99,84,0.4393073998091912,-1.1884623929420264
100,84,0.9503572141455543,-1.6022485952019838
75,85,2.5977279120060519,-6.8522439300458782
76,85,-14.820448027836438,30.730695361508729
77,85,7.1988921614233874,-10.549060409488382
84,85,-3.5699025765952221,9.44629465631564
85,85,20.010635514400182,-42.082310560893049
86,85,-9.1587048978261834,13.949608925252933
88,85,0.53286726400124118,-1.4055885272320348
89,85,-2.7312576135084283,6.0836616882331755
90,85,0.90453796508596185,-1.7155211792934864
98,85,0.43930740178223482,-1.1884623938250907
99,85,-2.4589298766118155,5.2679550543709563
100,85,1.0552747789247998,-1.685027762066607
75,86,4.4096225797940516,-8.3631655152045123
76,86,7.1988921614233874,-10.549060409488382
77,86,-16.572635350368941,31.844984224339132
84,86,-6.8366756292874165,12.129323605908969
85,86,-9.1587048978261834,13.949608925252992
86,86,22.829152215264028,-43.910929734190084
88,86,1.4766958279842848,-2.1639099030491744
89,86,0.90453796508596351,-1.7155211792934864
90,86,-3.3995149436654231,6.5323047026470764
98,86,0.95035721402252971,-1.6022485969497595
99,86,1.0552747789727921,-1.6850277602754282
100,86,-2.8570019216740348,5.5336424701784734
83,87,-6.4574627893678063,6.5463670671737404
87,87,6.4574627893678116,-6.5463664993804356
84,88,-3.0400919031459304,6.3037326156811444
85,88,0.5328672640012394,-1.4055885272320181
86,88,1.4766958279842821,-2.1639099030492215
88,88,19.977746792101886,-41.424526458254043
89,88,-3.5016991634367329,9.2367243419617218
90,88,-9.7040011553253009,14.219978666124229
91,88,-16.93765488895594,35.12079469886713
92,88,2.9688318994354899,-7.8311359200524358
93,88,8.2273053273410159,-12.056069039415293
98,88,6.3902578103711506e-16,4.724273243562842e-14
99,88,-6.6579608985804744e-16,3.1857062035419364e-14
100,88,-3.4426659080301957e-15,-7.2921662902452178e-14
84,89,0.53286726400124385,-1.4055885272320094
85,89,-2.7312576135084266,6.0836616882331924
86,89,0.90453796508595685,-1.7155211792935201
88,89,-3.5016991634367303,9.2367243419617253
89,89,17.948264317341089,-39.978346184152713
90,89,-5.9441066277077272,11.273424449577854
91,89,2.9688318994354899,-7.8311359200524358
92,89,-15.217006703832666,33.894685310066542
93,89,5.0395686626217726,-9.5579034459480123
98,89,-1.6287412469637372e-16,4.3523596837735587e-14
99,89,7.2198191637732757e-16,2.809189092157628e-14
100,89,-2.7960744636482246e-15,-6.923281731178709e-14
84,90,1.4766958279842839,-2.16390990304915
85,90,0.9045379650859614,-1.7155211792934639
86,90,-3.3995149436654248,6.5323047026470276
88,90,-9.7040011553252992,14.219978666124229
89,90,-5.9441066277077326,11.27342444957786
90,90,22.339669629801357,-42.926571485393445
91,90,8.2273053273410159,-12.056069039415293
92,90,5.0395686626217726,-9.5579034459480123
93,90,-18.940154686135934,36.394267684959011
98,90,-4.4767847066722101e-15,3.9018333242742129e-14
99,90,9.4012254948848831e-16,3.0699344696554091e-14
100,90,2.9750855433847627e-15,-7.2991231000665306e-14
88,91,-16.93765488895594,35.12079469886713
89,91,2.9688318994354899,-7.8311359200524358
90,91,8.2273053273410159,-12.056069039415293
91,91,28.7940133112251,-59.705350724507255
92,91,-5.0470142290403333,13.312931031670855
93,91,-13.986419056479724,20.495317281948626
94,91,-11.856358422269157,24.584556289206994
95,91,2.0781823296048438,-5.4817951440367043
96,91,5.7591137291387087,-8.439248327590704
88,92,2.9688318994354899,-7.8311359200524358
89,92,-15.217006703832666,33.894685310066542
90,92,5.0395686626217726,-9.5579034459480123
91,92,-5.0470142290403333,13.312931031670855
92,92,25.868911396515529,-57.620964776519138
93,92,-8.5672667264570137,16.248435804042458
94,92,2.0781823296048438,-5.4817951440367043
95,92,-10.651904692682864,23.72627971704658
96,92,3.527698063835242,-6.6905324121636101
88,93,8.2273053273410159,-12.056069039415293
89,93,5.0395686626217726,-9.5579034459480123
90,93,-18.940154686135934,36.394267684959011
91,93,-13.986419056479724,20.495317281948626
92,93,-8.5672667264570137,16.248435804042458
93,93,35.546577005362543,-65.264667006809148
94,93,5.7591137291387087,-8.439248327590704
95,93,3.527698063835242,-6.6905324121636101
96,93,-13.258108280295152,25.475987379471302
97,93,-3.3483140389314552,3.3944125533493459
91,94,-11.856358422269157,24.584556289206994
92,94,2.0781823296048438,-5.4817951440367043
93,94,5.7591137291387087,-8.439248327590704
94,94,11.8563886070449,-24.544484896423523
95,94,-2.0781721603642827,5.4818204553262966
96,94,-5.7591033856870837,8.4392812360766793
91,95,2.0781823296048438,-5.4817951440367043
92,95,-10.651904692682864,23.72627971704658
93,95,3.527698063835242,-6.6905324121636101
94,95,-2.0781721603642809,5.481820455326293
95,95,10.651935130692243,-23.686209205493462
96,95,-3.5276875952208067,6.6905602314246977
91,96,5.7591137291387087,-8.439248327590704
92,96,3.527698063835242,-6.6905324121636101
93,96,-13.258108280295152,25.475987379471302
94,96,-5.7591033856870819,8.4392812360766811
95,96,-3.5276875952208173,6.6905602314246932
96,96,13.258139056850998,-25.435917923069702
93,97,-3.3483140389314552,3.3944125533493459
97,97,3.3483140389314574,-3.3944117510327185
84,98,-2.4022851551275179,5.2273098107756653
85,98,0.43930740178223776,-1.1884623938251233
86,98,0.95035721402252848,-1.6022485969498166
88,98,1.8722959899071633e-15,-3.0462601745900498e-15
89,98,-2.0518749728723134e-15,3.5497316783503947e-15
90,98,1.2888355590721513e-15,2.0118555493720856e-15
98,98,2.4022889722403029,-5.2173053742659548
99,98,-0.43930740096181964,1.1884621496747778
100,98,-0.95035720663505163,1.602247971736265
84,99,0.43930739980918648,-1.1884623929420743
85,99,-2.4589298766118142,5.2679550543709279
86,99,1.0552747789727965,-1.6850277602754518
88,99,4.9370480143886626e-16,-4.4943167763388293e-15
89,99,-1.0626727326358226e-15,3.9840430027634082e-16
90,99,-1.5014148151087478e-15,1.3780218569560829e-15
98,99,-0.43930740096177434,1.1884621496747565
99,99,2.4589374324411928,-5.2579442316868317
100,99,-1.0552740681980008,1.6850292539600336
84,100,0.95035721414556473,-1.6022485952018934
85,100,1.0552747789247945,-1.6850277620665444
86,100,-2.857001921674037,5.5336424701785525
88,100,2.2636653164270857e-15,-1.1824225780855098e-15
89,100,-6.2741950618648467e-18,-3.0674180766758566e-16
90,100,2.1280026608029714e-15,-1.2897754415016771e-15
98,100,-0.95035720663507739,1.6022479717363201
99,100,-1.0552740681980328,1.6850292539600247
100,100,2.8570123272591772,-5.52362669019249
78,101,-1153706.6666666667,0
101,101,1153717.3185713594,-23.726279569638351
102,101,-2.0781823296048438,5.4817951249671264
103,101,-3.527698063835242,6.690532380358218
104,101,-10.651904692682864,23.72627971704658
105,101,2.0781823296048438,-5.4817951440367043
106,101,3.527698063835242,-6.6905324121636101
79,102,-1153706.6666666667,0
101,102,-2.0781823296048438,5.4817951249671264
102,102,1153718.5230250889,-24.584556134167659
103,102,-5.7591137291387087,8.4392482775569579
104,102,2.0781823296048438,-5.4817951440367043
105,102,-11.856358422269157,24.584556289206994
106,102,5.7591137291387087,-8.439248327590704
80,103,-1153706.6666666667,0
101,103,-3.527698063835242,6.690532380358218
102,103,-5.7591137291387087,8.4392482775569579
103,103,1153719.9247749471,-25.47598721611805
104,103,3.527698063835242,-6.6905324121636101
105,103,5.7591137291387087,-8.439248327590704
106,103,-13.258108280295152,25.475987379471302
101,104,-10.651904692682864,23.72627971704658
102,104,2.0781823296048438,-5.4817951440367043
103,104,3.527698063835242,-6.6905324121636101
104,104,20.335454413303648,-45.295624604804381
105,104,-3.9674389928819722,10.465245234933047
106,104,-6.7346963036854604,12.772834538248295
107,104,-9.6835497206207837,21.569345197315073
108,104,1.889256663277129,-4.9834501309424573
109,104,3.2069982398502201,-6.082302192876007
101,105,2.0781823296048438,-5.4817951440367043
102,105,-11.856358422269157,24.584556289206994
103,105,5.7591137291387087,-8.439248327590704
104,105,-3.9674389928819722,10.465245234933047
105,105,22.634866078877479,-46.93415259017619
106,105,-10.994671664719355,16.111292156693203
107,105,1.889256663277129,-4.9834501309424573
108,105,-10.778507656608321,22.349596626551808
109,105,5.2355579355806441,-7.6720439341733666
101,106,3.527698063835242,-6.6905324121636101
102,106,5.7591137291387087,-8.439248327590704
103,106,-13.258108280295152,25.475987379471302
104,106,-6.7346963036854604,12.772834538248295
105,106,-10.994671664719355,16.111292156693203
106,106,29.420228491979344,-52.801845309150153
107,106,3.2069982398502201,-6.082302192876007
108,106,5.2355579355806441,-7.6720439341733666
109,106,-12.052825709359228,23.159988526792091
110,106,-4.1092945023249667,4.1658700174819216
104,107,-9.6835497206207837,21.569345197315073
105,107,1.889256663277129,-4.9834501309424573
106,107,3.2069982398502201,-6.082302192876007
107,107,12.790047344345567,-25.52460535799937
108,107,-1.8892566491906819,4.983449861238495
109,107,-3.2069982218653705,6.0823017839100313
113,107,-3.1064975141191815,3.9552616807308025
104,108,1.889256663277129,-4.9834501309424573
105,108,-10.778507656608321,22.349596626551808
106,108,5.2355579355806441,-7.6720439341733666
107,108,-1.8892566491906821,4.9834498612384914
108,108,13.603647626956811,-25.213630089339215
109,108,-5.2355579355806698,7.6720433487785096
112,108,-2.8251399703484141,2.8640356717344444
113,108,-1.4086436786346856e-08,4.6589883435277838e-08
104,109,3.2069982398502201,-6.082302192876007
105,109,5.2355579355806441,-7.6720439341733666
106,109,-12.052825709359228,23.159988526792091
107,109,-3.2069982218653683,6.0823017839100331
108,109,-5.2355579355806849,7.6720433487785193
109,109,12.052825709359301,-23.159986615558818
113,109,-1.7984863963110049e-08,3.6842875125039802e-08
106,110,-4.1092945023249667,4.1658700174819216
110,110,7.3380258970088716,-7.4390529339021576
111,110,-3.2287313946839031,3.2731835335868702
110,111,-3.2287313946839031,3.2731835335868702
111,111,3.2287313946839031,-3.2731831879735558
108,112,-2.8251399703484141,2.8640356717344448
112,112,2.8251399703484159,-2.8640352767478001
107,113,-3.1064975141191806,3.9552616807308021
108,113,-1.4086440324089216e-08,4.6589885218540538e-08
109,113,-1.7984861760575567e-08,3.6842873893743953e-08
113,113,10.640203992109424,-11.592689128656968
114,113,-7.5337065875957734,7.6374282450360278
113,114,-7.5337065875957734,7.6374282450360278
114,114,11.010801935716909,-11.162394140368473
115,114,-3.4770953481211264,3.5249669321723958
114,115,-3.477095348121126,3.5249669321723953
115,115,3.4770953481211269,-3.524966290319095
27,116,-1153706.6666666667,0
39,116,-7.1012697951219108,15.817519811364388
40,116,2.351798709223496,-4.4603549414424064
41,116,1.3854548864032279,-3.65453009602447
116,116,1153713.7679364618,-15.817519590252044
117,116,-2.351798709223496,4.4603549891504963
118,116,-1.3854548864032279,3.6545300674201009
28,117,-1153706.6666666667,0
39,117,2.351798709223496,-4.4603549414424064
40,117,-8.838738853530101,16.9839915863142
41,117,3.8394091527591381,-5.6261655517271363
116,117,-2.351798709223496,4.4603549891504963
117,117,1153715.5054055201,-16.983991341284316
118,117,-3.8394091527591381,5.6261654766765163
29,118,-1153706.6666666667,0
39,118,1.3854548864032279,-3.65453009602447
40,118,3.8394091527591381,-5.6261655517271363
41,118,-7.9042389481794357,16.389704192804661
116,118,-1.3854548864032279,3.6545300674201009
117,118,-3.8394091527591381,5.6261654766765163
118,118,1153714.5709056149,-16.389703960245654
21,119,-1153706.6666666667,0
48,119,-7.4102240139182189,15.365347680754365
49,119,3.5994460807116941,-5.2745302047441909
50,119,1.298863956003026,-3.4261219650229391
119,119,1153714.0768906807,-15.365347432691427
120,119,-3.5994460807116941,5.2745301246901954
121,119,-1.298863956003026,3.4261219345116132
22,120,-1153706.6666666667,0
48,120,3.5994460807116941,-5.2745302047441909
49,120,-8.2863176751844705,15.922492112169566
50,120,2.2048112898970258,-4.1815827576022562
119,120,-3.5994460807116941,5.2745301246901954
120,120,1153714.9529843419,-15.92249185080435
121,120,-2.2048112898970258,4.1815827067136278
23,121,-1153706.6666666667,0
48,121,1.298863956003026,-3.4261219650229391
49,121,2.2048112898970258,-4.1815827576022562
50,121,-6.6574404329267889,14.828924823154111
119,121,-1.298863956003026,3.4261219345116132
120,121,-2.2048112898970258,4.1815827067136278
121,121,1153713.3241070998,-14.828924587300945
72,122,-8.4688274444779701,17.560397349433565
73,122,1.4844159497177449,-3.9155679600262179
74,122,4.113652663670508,-6.0280345197076466
122,122,12.011418974888945,-3560.1519275433543
123,122,-1.4844159497177449,3.9155679333288078
124,122,-4.113652663670508,6.0280344496604021
125,122,-3.7640035010616608,3764.0035010616616
72,123,1.4844159497177449,-3.9155679600262179
73,123,-7.6085033519163332,16.947342655033271
74,123,2.5197843313108859,-4.7789517229740062
122,123,-1.4844159497177449,3.9155679333288078
123,123,11.415050616523605,-3823.4946070559363
124,123,-2.5197843313108859,4.7789516784464574
126,123,-3.9017109462224542,3901.7109462224548
72,124,4.113652663670508,-6.0280345197076466
73,124,2.5197843313108859,-4.7789517229740062
74,124,-9.4700773430679668,18.197133842479506
122,124,-4.113652663670508,6.0280344496604021
123,124,-2.5197843313108859,4.7789516784464574
124,124,13.185453131603213,-3733.5729221490301
127,124,-3.8547023806053158,3854.7023806053157
57,125,-1153706.6666666667,0
122,125,-3.7640035010616608,3764.0035010616616
125,125,1153710.6659203868,-3999.2537198780151
58,126,-1153706.6666666667,0
123,126,-3.9017109462224542,3901.7109462224548
126,126,1153710.6659203868,-3999.2537198780151
59,127,-1153706.6666666667,0
124,127,-3.8547023806053158,3854.7023806053157
127,127,1153710.6659203868,-3999.2537198780151
60,128,-1153706.6666666667,0
128,128,1153706.7606227738,-0.20122883084249801
129,128,-0.046978053481000003,0.10061441375458199
130,128,-0.046978053481000003,0.10061441375458199
131,128,-0.093956106962000005,0.20122882750916399
132,128,0.046978053481000003,-0.10061441375458199
133,128,0.046978053481000003,-0.10061441375458199
61,129,-1153706.6666666667,0
128,129,-0.046978053481000003,0.10061441375458199
129,129,1153706.7606227738,-0.20122883084249801
130,129,-0.046978053481000003,0.10061441375458199
131,129,0.046978053481000003,-0.10061441375458199
132,129,-0.093956106962000005,0.20122882750916399
133,129,0.046978053481000003,-0.10061441375458199
62,130,-1153706.6666666667,0
128,130,-0.046978053481000003,0.10061441375458199
129,130,-0.046978053481000003,0.10061441375458199
130,130,1153706.7606227738,-0.20122883084249801
131,130,0.046978053481000003,-0.10061441375458199
132,130,0.046978053481000003,-0.10061441375458199
133,130,-0.093956106962000005,0.20122882750916399
128,131,-0.093956106962000005,0.20122882750916399
129,131,0.046978053481000003,-0.10061441375458199
130,131,0.046978053481000003,-0.10061441375458199
131,131,0.093956106962000005,-0.20122883084249801
132,131,-0.046978053481000003,0.10061441375458199
133,131,-0.046978053481000003,0.10061441375458199
128,132,0.046978053481000003,-0.10061441375458199
129,132,-0.093956106962000005,0.20122882750916399
130,132,0.046978053481000003,-0.10061441375458199
131,132,-0.046978053481000003,0.10061441375458199
132,132,0.093956106962000005,-0.20122883084249801
133,132,-0.046978053481000003,0.10061441375458199
128,133,0.046978053481000003,-0.10061441375458199
129,133,0.046978053481000003,-0.10061441375458199
130,133,-0.093956106962000005,0.20122882750916399
131,133,-0.046978053481000003,0.10061441375458199
132,133,-0.046978053481000003,0.10061441375458199
133,133,0.093956106962000005,-0.20122883084249801
